Track file,C:\Users\tiago\rat_navigation\data\ethovision\exp nestle 3_0003\data\track_00066.trk
Object,0
Samples,86
treatment,1,
cage,43,
mark,1,
id,75,
trial,10,
date,2009-07-28 11:48:36.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance to zone [platform [Acquisition Zonedef]],Distance moved
1,0.00,110.12,12.67,512.00,152.00,s ext,94.69,-
2,0.20,106.81,11.91,416.00,392.00,s ext,93.65,3.40
3,0.40,105.99,14.98,580.00,500.00,s ext,90.58,3.18
4,0.60,98.38,18.18,680.00,476.00,s ext,84.12,8.25
5,0.80,92.99,20.01,700.00,380.00,s ext,80.13,5.70
6,1.00,87.68,24.37,732.00,480.00,south,74.05,6.87
7,1.20,83.00,29.21,744.00,516.00,south,67.86,6.73
8,1.40,80.33,33.04,784.00,432.00,south,63.35,4.67
9,1.60,78.01,36.66,888.00,424.00,south,59.17,4.29
10,1.80,76.02,40.08,940.00,508.00,south,55.29,3.96
11,2.00,74.32,43.32,952.00,444.00,south,51.67,3.67
12,2.20,72.88,46.42,904.00,496.00,south,48.28,3.42
13,2.40,72.79,49.81,912.00,448.00,south,45.03,3.38
14,2.60,73.83,53.51,828.00,484.00,south,41.90,3.84
15,2.80,75.64,56.78,916.00,408.00,south,39.49,3.74
16,3.00,77.33,59.98,932.00,384.00,south,37.31,3.62
17,3.20,77.82,62.09,904.00,300.00,south,35.70,2.16
18,3.40,79.34,65.18,920.00,320.00,south,33.83,3.44
19,3.60,82.41,68.76,968.00,624.00,south,32.66,4.72
20,3.80,84.26,70.60,1040.00,312.00,south,32.48,2.61
21,4.00,86.09,73.04,980.00,468.00,south,32.12,3.05
22,4.20,87.84,76.04,1028.00,552.00,south,31.56,3.48
23,4.40,90.23,81.01,1072.00,628.00,south,30.61,5.51
24,4.60,90.95,84.28,1136.00,504.00,south,29.69,3.34
25,4.80,92.18,89.44,1100.00,676.00,south,28.88,5.31
26,5.00,93.79,94.59,1108.00,736.00,south,28.99,5.39
27,5.20,95.64,100.86,1156.00,864.00,west,30.26,6.54
28,5.40,97.44,105.84,1084.00,760.00,west,32.23,5.30
29,5.60,98.15,109.48,1080.00,604.00,north,33.44,3.71
30,5.80,98.86,113.12,1160.00,584.00,north,34.91,3.71
31,6.00,99.67,116.19,1072.00,536.00,north,36.60,3.18
32,6.20,99.95,118.62,1040.00,384.00,north,37.61,2.44
33,6.40,100.94,121.15,996.00,412.00,north,39.43,2.71
34,6.60,101.45,122.43,984.00,484.00,north,40.41,1.38
35,6.80,102.70,123.82,1000.00,512.00,north,42.13,1.87
36,7.00,105.49,125.51,992.00,520.00,north,45.36,3.26
37,7.20,107.68,126.57,956.00,460.00,north,47.80,2.43
38,7.40,112.24,127.09,1024.00,492.00,north,52.16,4.58
39,7.60,115.26,127.39,1068.00,492.00,north,55.05,3.04
40,7.80,118.32,128.43,1036.00,584.00,north,58.29,3.24
41,8.00,123.11,130.91,1064.00,676.00,north,63.66,5.39
42,8.20,126.60,133.68,1016.00,520.00,north,67.96,4.46
43,8.40,130.47,137.40,980.00,428.00,north,73.03,5.36
44,8.60,133.51,140.21,956.00,424.00,north,76.99,4.14
45,8.80,135.54,141.94,968.00,540.00,north,79.58,2.67
46,9.00,138.28,143.55,832.00,648.00,north,82.75,3.18
47,9.20,139.26,142.40,808.00,392.00,north,83.12,1.51
48,9.40,139.93,140.43,912.00,392.00,east,82.89,2.08
49,9.60,139.73,137.82,908.00,300.00,east,81.66,2.61
50,9.80,140.64,136.46,776.00,492.00,east,81.98,1.63
51,10.00,139.11,133.52,852.00,404.00,east,79.50,3.31
52,10.20,138.28,130.27,936.00,404.00,east,77.65,3.36
53,10.40,136.06,126.17,884.00,396.00,east,74.28,4.66
54,10.60,134.90,123.38,880.00,388.00,east,72.38,3.03
55,10.80,133.22,121.09,844.00,468.00,east,70.17,2.83
56,11.00,131.63,118.89,884.00,328.00,east,68.11,2.72
57,11.20,130.17,117.53,996.00,432.00,east,66.40,1.99
58,11.40,126.76,116.20,1008.00,532.00,east,62.79,3.66
59,11.60,122.78,115.48,1016.00,680.00,east,58.75,4.04
60,11.80,118.20,115.33,1028.00,620.00,east,54.23,4.59
61,12.00,114.27,115.47,1040.00,548.00,east,50.43,3.93
62,12.20,111.64,115.41,988.00,436.00,north,47.86,2.63
63,12.40,109.01,115.41,976.00,572.00,north,45.31,2.63
64,12.60,105.73,115.35,1044.00,540.00,north,42.12,3.29
65,12.80,101.86,114.71,1040.00,604.00,north,38.23,3.92
66,13.00,98.13,113.63,1076.00,596.00,north,34.35,3.88
67,13.20,92.82,111.33,1116.00,792.00,north,28.62,5.79
68,13.40,88.25,109.13,1128.00,844.00,west,23.65,5.07
69,13.60,82.60,106.07,1076.00,812.00,west,17.55,6.43
70,13.80,78.70,102.86,1084.00,672.00,west,13.31,5.05
71,14.00,73.85,100.59,1048.00,684.00,west,8.56,5.36
72,14.20,70.19,97.45,1044.00,596.00,west,5.52,4.83
73,14.40,66.95,95.75,956.00,464.00,platform larger,3.08,3.66
74,14.60,64.95,95.15,868.00,360.00,platform larger,1.79,2.09
75,14.80,62.26,93.39,900.00,496.00,platform larger,0.86,3.21
76,15.00,60.87,93.82,816.00,292.00,platform larger,0.00,1.45
77,15.20,58.76,95.00,820.00,356.00,platform,0.00,2.42
78,15.40,58.76,95.00,872.00,148.00,platform,0.00,0.00
79,15.60,59.41,96.17,808.00,336.00,platform,0.00,1.34
80,15.80,58.67,96.92,828.00,180.00,platform,0.00,1.05
81,16.00,59.30,98.07,852.00,456.00,platform,0.00,1.31
82,16.20,59.90,99.20,860.00,352.00,platform,0.00,1.28
83,16.40,59.14,99.98,884.00,416.00,platform,0.00,1.10
84,16.60,59.22,99.02,896.00,212.00,platform,0.00,0.96
85,16.80,58.54,98.84,932.00,172.00,platform,0.00,0.71
86,17.00,59.14,99.98,952.00,172.00,platform,0.00,1.28
