Track file,C:\Users\tiago\rat_navigation\data\ethovision\exp nestle 3_0003\data\track_00097.trk
Object,0
Samples,77
treatment,1,
cage,49,
mark,1,
id,71,
trial,9,
date,2009-07-29 14:11:09.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance to zone [platform [Acquisition Zonedef]],Distance moved
1,0.00,215.36,222.84,112.00,204.00,n ext,190.69,-
2,0.20,209.89,217.42,172.00,172.00,n ext,183.07,7.70
3,0.40,204.99,212.81,304.00,308.00,n ext,176.39,6.72
4,0.60,197.64,205.95,536.00,456.00,n ext,166.41,10.06
5,0.80,185.07,194.07,720.00,608.00,north,149.26,17.30
6,1.00,170.28,179.63,744.00,784.00,north,128.84,20.67
7,1.20,155.81,165.30,848.00,856.00,north,108.84,20.37
8,1.40,143.31,152.27,888.00,936.00,north,91.35,18.06
9,1.60,132.84,140.43,880.00,960.00,north,76.49,15.81
10,1.80,123.68,129.93,996.00,1044.00,north,63.81,13.93
11,2.00,114.99,120.60,1068.00,1128.00,north,52.52,12.76
12,2.20,108.52,112.90,1056.00,1108.00,north,44.26,10.05
13,2.40,101.65,106.40,1044.00,1188.00,north,36.48,9.45
14,2.60,95.04,100.77,992.00,1132.00,west,29.67,8.68
15,2.80,88.11,95.99,1028.00,1044.00,west,23.15,8.42
16,3.00,80.02,90.83,956.00,1104.00,west,17.03,9.61
17,3.20,71.16,84.94,944.00,1036.00,west,13.07,10.63
18,3.40,61.95,80.62,872.00,984.00,west,12.37,10.17
19,3.60,53.91,76.95,808.00,824.00,west,15.62,8.84
20,3.80,46.10,75.89,860.00,836.00,west,19.52,7.88
21,4.00,38.77,75.58,840.00,788.00,west,23.91,7.33
22,4.20,32.88,78.22,832.00,808.00,west,26.48,6.46
23,4.40,29.12,86.31,764.00,764.00,west,25.66,8.92
24,4.60,26.91,98.31,764.00,600.00,west,25.12,12.21
25,4.80,24.86,113.20,800.00,556.00,west,28.39,15.03
26,5.00,22.88,128.43,744.00,624.00,west,36.24,15.35
27,5.20,20.36,144.62,752.00,664.00,west,48.33,16.39
28,5.40,16.09,161.11,728.00,728.00,west,63.58,17.03
29,5.60,12.06,173.11,772.00,660.00,west,75.68,12.66
30,5.80,8.03,183.34,744.00,684.00,west,86.44,10.99
31,6.00,3.17,193.08,784.00,784.00,w ext,97.27,10.89
32,6.20,-0.55,199.57,744.00,632.00,n ext,104.74,7.48
33,6.40,-3.97,204.48,652.00,468.00,n ext,110.71,5.98
34,6.60,-5.94,207.60,644.00,568.00,n ext,114.41,3.70
35,6.80,-3.59,206.88,596.00,448.00,n ext,112.56,2.46
36,7.00,4.79,201.34,556.00,432.00,n ext,103.58,10.04
37,7.20,17.50,193.02,608.00,524.00,n ext,90.45,15.19
38,7.40,31.36,184.85,708.00,572.00,north,77.78,16.09
39,7.60,48.15,175.64,724.00,640.00,north,64.98,19.15
40,7.80,64.12,168.61,836.00,712.00,north,57.70,17.44
41,8.00,81.09,162.72,832.00,780.00,north,56.10,17.97
42,8.20,95.89,158.51,776.00,744.00,north,59.80,15.38
43,8.40,109.59,154.20,888.00,816.00,north,65.42,14.36
44,8.60,118.95,151.03,908.00,796.00,north,70.48,9.88
45,8.80,126.50,147.44,868.00,864.00,north,74.53,8.36
46,9.00,129.88,143.60,912.00,764.00,north,75.39,5.11
47,9.20,131.74,139.25,844.00,748.00,north,74.98,4.73
48,9.40,133.71,136.12,816.00,628.00,north,75.45,3.70
49,9.60,134.74,132.29,904.00,624.00,east,74.98,3.96
50,9.80,136.14,129.75,916.00,516.00,east,75.46,2.91
51,10.00,136.06,126.17,860.00,432.00,east,74.28,3.57
52,10.20,136.58,121.16,832.00,596.00,east,73.45,5.04
53,10.40,135.19,112.37,900.00,644.00,east,70.50,8.90
54,10.60,134.54,106.10,916.00,736.00,reveral larger,69.24,6.30
55,10.80,131.32,97.68,872.00,844.00,east,66.04,9.02
56,11.00,127.02,92.49,912.00,768.00,east,62.17,6.74
57,11.20,122.13,88.75,952.00,808.00,east,57.92,6.16
58,11.40,116.73,87.54,968.00,736.00,south,52.91,5.53
59,11.60,109.09,87.59,952.00,904.00,south,45.51,7.64
60,11.80,102.54,88.48,976.00,760.00,south,38.97,6.61
61,12.00,94.72,89.91,1032.00,912.00,south,31.10,7.94
62,12.20,87.68,90.93,1012.00,900.00,south,24.14,7.12
63,12.40,81.31,92.51,884.00,776.00,west,17.62,6.56
64,12.60,76.18,93.11,864.00,676.00,west,12.65,5.16
65,12.80,70.32,93.55,876.00,676.00,west,7.09,5.88
66,13.00,66.99,94.10,868.00,512.00,platform larger,3.98,3.37
67,13.20,63.57,95.60,792.00,548.00,platform larger,0.49,3.73
68,13.40,59.82,100.14,872.00,656.00,platform,0.00,5.89
69,13.60,58.25,101.76,1020.00,316.00,platform,0.00,2.25
70,13.80,57.56,101.61,1036.00,160.00,platform,0.00,0.70
71,14.00,57.44,102.60,968.00,164.00,platform,0.00,1.00
72,14.20,57.44,102.60,924.00,236.00,platform,0.00,0.00
73,14.40,58.35,100.78,792.00,308.00,platform,0.00,2.03
74,14.60,57.07,99.46,880.00,368.00,platform,0.00,1.84
75,14.80,56.38,99.29,852.00,212.00,platform,0.00,0.72
76,15.00,56.38,99.29,860.00,72.00,platform,0.00,0.00
77,15.20,56.38,99.29,876.00,88.00,platform,0.00,0.00
