Track file,C:\Users\tiago\rat_navigation\data\ethovision\exp nestle 3_0003\data\track_00076.trk
Object,0
Samples,209
treatment,2,
cage,37,
mark,1,
id,57,
trial,12,
date,2009-07-28 12:20:50.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance to zone [platform [Acquisition Zonedef]],Distance moved
1,0.00,210.08,-17.42,620.00,268.00,e ext,185.40,-
2,0.20,210.54,-18.89,580.00,248.00,s ext,186.66,1.54
3,0.40,210.76,-19.59,660.00,200.00,s ext,187.28,0.74
4,0.60,211.41,-21.59,704.00,324.00,s ext,189.03,2.10
5,0.80,210.59,-21.61,656.00,272.00,s ext,188.40,0.82
6,1.00,207.07,-18.54,684.00,332.00,s ext,183.73,4.67
7,1.20,204.71,-16.70,680.00,292.00,s ext,180.74,2.99
8,1.40,199.78,-12.55,664.00,392.00,s ext,174.30,6.45
9,1.60,196.00,-9.17,692.00,292.00,s ext,169.24,5.07
10,1.80,193.44,-7.45,632.00,300.00,s ext,166.17,3.08
11,2.00,192.10,-6.83,652.00,220.00,s ext,164.73,1.48
12,2.20,190.81,-5.76,696.00,188.00,s ext,163.05,1.68
13,2.40,189.28,-5.59,672.00,368.00,s ext,161.76,1.54
14,2.60,186.63,-3.52,556.00,332.00,s ext,158.39,3.36
15,2.80,180.24,1.87,620.00,336.00,south,150.04,8.36
16,3.00,176.57,5.12,576.00,324.00,south,145.14,4.90
17,3.20,170.99,10.88,616.00,288.00,south,137.18,8.02
18,3.40,164.80,17.60,624.00,320.00,south,128.15,9.14
19,3.60,159.34,24.45,644.00,356.00,south,119.66,8.75
20,3.80,154.31,30.97,676.00,384.00,south,111.73,8.24
21,4.00,148.33,39.36,724.00,536.00,south,102.02,10.30
22,4.20,142.11,47.70,780.00,552.00,south,92.25,10.41
23,4.40,137.01,56.00,784.00,556.00,south,83.63,9.74
24,4.60,132.26,63.14,840.00,552.00,south,76.08,8.57
25,4.80,127.80,70.57,892.00,636.00,south,68.92,8.67
26,5.00,124.29,76.63,888.00,556.00,south,63.44,7.00
