Track file,C:\Users\tiago\rat_navigation\data\ethovision\exp nestle 3_0003\data\track_00143.trk
Object,0
Samples,157
treatment,2,
cage,53,
mark,2,
id,96,
trial,11,
date,2009-07-29 16:07:41.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance to zone [platform [Acquisition Zonedef]],Distance moved
1,0.00,53.93,191.30,300.00,348.00,n ext,80.16,-
2,0.20,48.37,192.65,452.00,248.00,n ext,81.87,5.72
3,0.40,42.85,194.19,532.00,336.00,n ext,84.10,5.73
4,0.60,33.71,197.17,304.00,412.00,n ext,88.91,9.61
5,0.80,27.90,197.24,156.00,420.00,n ext,90.63,5.82
6,1.00,31.02,193.89,292.00,296.00,n ext,86.49,4.58
7,1.20,32.41,191.28,420.00,320.00,n ext,83.59,2.96
8,1.40,32.69,187.89,548.00,352.00,n ext,80.27,3.40
9,1.60,33.68,184.94,560.00,348.00,north,77.15,3.11
10,1.80,34.34,181.61,508.00,412.00,north,73.78,3.40
11,2.00,36.83,178.02,432.00,284.00,north,69.63,4.36
12,2.20,39.60,174.90,468.00,252.00,north,65.88,4.18
13,2.40,43.48,171.25,448.00,276.00,north,61.43,5.33
14,2.60,47.56,168.18,528.00,400.00,north,57.67,5.11
15,2.80,48.36,167.21,560.00,328.00,north,56.60,1.25
16,3.00,51.91,165.71,656.00,432.00,north,54.72,3.86
17,3.20,53.10,165.24,736.00,288.00,north,54.17,1.28
18,3.40,55.48,164.34,732.00,292.00,north,53.16,2.55
19,3.60,58.40,163.98,608.00,500.00,north,52.74,2.94
20,3.80,61.47,162.32,604.00,380.00,north,51.20,3.49
21,4.00,65.68,160.43,640.00,276.00,north,49.79,4.62
22,4.20,70.36,157.89,680.00,296.00,north,48.24,5.32
23,4.40,73.70,155.80,660.00,412.00,north,47.07,3.95
24,4.60,77.36,153.05,648.00,468.00,north,45.73,4.57
25,4.80,78.22,151.52,732.00,348.00,north,44.68,1.75
26,5.00,78.61,147.35,620.00,464.00,north,41.09,4.19
27,5.20,79.22,144.56,776.00,348.00,north,38.93,2.85
28,5.40,78.36,141.39,864.00,464.00,north,35.76,3.29
29,5.60,76.78,138.40,844.00,532.00,north,32.39,3.38
30,5.80,74.58,135.59,872.00,532.00,north,28.84,3.57
31,6.00,73.00,131.96,876.00,580.00,north,24.93,3.95
32,6.20,71.15,130.35,856.00,484.00,north,22.59,2.45
33,6.40,67.97,127.55,808.00,680.00,west,18.62,4.23
34,6.60,64.86,125.99,880.00,536.00,west,15.99,3.48
35,6.80,61.79,124.21,896.00,568.00,west,13.52,3.55
36,7.00,56.94,123.36,792.00,616.00,west,12.15,4.92
37,7.20,53.08,123.05,864.00,528.00,west,12.30,3.87
38,7.40,49.18,122.59,756.00,492.00,west,13.22,3.94
39,7.60,45.14,124.28,812.00,560.00,west,16.70,4.38
40,7.80,41.30,127.25,724.00,408.00,west,21.38,4.86
41,8.00,36.80,131.84,736.00,388.00,west,27.78,6.43
42,8.20,32.24,138.07,816.00,376.00,west,35.49,7.72
43,8.40,25.77,146.66,720.00,448.00,west,46.23,10.75
44,8.60,17.80,157.79,708.00,588.00,west,59.91,13.69
45,8.80,9.79,168.34,752.00,468.00,w ext,73.16,13.25
46,9.00,2.87,178.59,652.00,444.00,w ext,85.49,12.36
47,9.20,-1.41,184.89,548.00,432.00,w ext,93.10,7.62
48,9.40,-3.95,189.81,520.00,484.00,w ext,98.57,5.54
49,9.60,-8.47,198.61,500.00,484.00,w ext,108.34,9.89
50,9.80,-12.06,205.16,496.00,364.00,w ext,115.76,7.47
51,10.00,-14.46,209.51,596.00,460.00,w ext,120.71,4.98
52,10.20,-17.32,214.29,560.00,484.00,w ext,126.26,5.57
53,10.40,-20.95,219.79,500.00,540.00,n ext,132.84,6.59
54,10.60,-19.42,218.95,528.00,428.00,n ext,131.28,1.74
55,10.80,-18.39,219.12,468.00,604.00,n ext,130.85,1.05
56,11.00,-16.21,217.79,528.00,428.00,n ext,128.53,2.55
57,11.20,-13.79,216.69,532.00,524.00,n ext,126.29,2.66
58,11.40,-9.23,214.65,420.00,480.00,n ext,122.13,5.00
59,11.60,-2.83,210.53,528.00,396.00,n ext,115.33,7.61
60,11.80,2.72,208.29,540.00,484.00,n ext,110.67,5.99
61,12.00,14.04,203.60,472.00,564.00,n ext,101.53,12.24
62,12.20,23.31,199.86,556.00,380.00,n ext,94.62,10.00
63,12.40,33.71,197.17,520.00,500.00,n ext,88.91,10.75
64,12.60,46.68,194.74,492.00,564.00,n ext,84.12,13.19
65,12.80,57.33,193.16,520.00,372.00,n ext,81.92,10.77
66,13.00,72.34,191.86,460.00,492.00,n ext,81.89,15.06
67,13.20,90.40,190.99,428.00,536.00,n ext,85.81,18.08
68,13.40,100.88,190.42,452.00,376.00,n ext,89.57,10.49
69,13.60,115.22,191.92,440.00,476.00,n ext,98.23,14.42
70,13.80,129.79,193.73,464.00,408.00,n ext,108.32,14.68
71,14.00,144.33,196.75,384.00,432.00,n ext,120.12,14.85
72,14.20,156.39,199.31,476.00,444.00,n ext,130.42,12.34
73,14.40,165.63,200.93,532.00,432.00,n ext,138.28,9.37
74,14.60,179.87,205.41,400.00,476.00,n ext,152.01,14.94
