Track file,I:\Rat Navigation Data\backup1\exp nestle 3_0002\data\track_00137.trk
Object,0
Samples,159
treatment,2,
cage,53,
mark,1,
id,63,
trial,5,
date,2009-07-28 15:41:50.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance to zone [platform [Acquisition Zonedef]],Distance moved
1,0.00,79.04,183.21,576.00,324.00,n ext,74.90,-
2,0.20,64.43,192.84,248.00,552.00,n ext,81.85,17.50
3,0.40,68.91,188.65,564.00,468.00,n ext,78.18,6.13
4,0.60,65.79,188.21,460.00,512.00,n ext,77.37,3.15
5,0.80,48.22,191.07,600.00,548.00,n ext,80.31,17.80
6,1.00,38.55,191.74,660.00,524.00,n ext,82.50,9.69
7,1.20,27.54,193.40,676.00,640.00,n ext,87.11,11.14
8,1.40,15.12,197.98,712.00,628.00,n ext,95.95,13.23
9,1.60,5.01,201.98,712.00,744.00,n ext,104.04,10.88
10,1.80,-3.54,206.53,668.00,692.00,n ext,112.24,9.69
11,2.00,-9.51,210.11,712.00,692.00,n ext,118.44,6.95
12,2.20,-12.76,211.20,624.00,736.00,n ext,121.13,3.43
13,2.40,-10.37,206.11,680.00,632.00,w ext,115.58,5.61
14,2.60,-5.66,196.86,660.00,620.00,w ext,105.29,10.38
15,2.80,-0.44,184.16,648.00,676.00,w ext,91.94,13.73
16,3.00,4.43,168.99,680.00,640.00,w ext,77.05,15.93
17,3.20,10.18,149.54,664.00,640.00,w ext,59.14,20.28
18,3.40,14.04,127.16,648.00,664.00,w ext,43.29,22.72
19,3.60,17.24,106.25,588.00,596.00,w ext,34.68,21.15
20,3.80,18.76,86.09,556.00,512.00,w ext,35.46,20.22
21,4.00,17.61,64.87,480.00,556.00,w ext,46.71,21.25
22,4.20,14.17,43.63,504.00,584.00,w ext,64.20,21.51
23,4.40,10.96,31.58,476.00,388.00,w ext,75.76,12.47
24,4.60,5.58,16.64,444.00,480.00,w ext,91.17,15.89
25,4.80,2.77,8.44,484.00,488.00,w ext,99.62,8.66
26,5.00,0.62,2.77,500.00,520.00,w ext,105.58,6.06
27,5.20,-0.41,-0.40,544.00,532.00,w ext,108.85,3.34
28,5.40,0.16,-1.30,488.00,568.00,s ext,109.33,1.06
29,5.60,2.35,-0.56,536.00,576.00,s ext,107.60,2.31
30,5.80,6.70,0.78,512.00,632.00,s ext,104.30,4.56
31,6.00,13.67,3.47,544.00,544.00,s ext,98.73,7.46
32,6.20,25.47,7.29,600.00,656.00,s ext,90.59,12.40
33,6.40,40.12,11.17,608.00,616.00,s ext,82.83,15.15
34,6.60,58.18,14.36,588.00,636.00,s ext,77.98,18.34
35,6.80,77.38,15.72,616.00,628.00,s ext,79.08,19.25
36,7.00,95.22,16.19,628.00,540.00,s ext,84.54,17.84
37,7.20,114.73,14.21,588.00,608.00,s ext,95.84,19.62
38,7.40,133.04,11.78,592.00,620.00,s ext,108.86,18.47
39,7.60,152.14,6.44,596.00,620.00,s ext,125.86,19.83
40,7.80,168.82,-0.55,696.00,636.00,s ext,142.84,18.08
41,8.00,186.36,-10.50,628.00,684.00,s ext,162.62,20.16
42,8.20,197.45,-17.41,624.00,548.00,s ext,175.57,13.07
43,8.40,206.54,-23.04,568.00,600.00,s ext,186.17,10.69
44,8.60,210.61,-25.53,628.00,476.00,s ext,190.90,4.77
45,8.80,211.26,-23.86,592.00,500.00,s ext,190.34,1.79
46,9.00,212.82,-23.46,608.00,496.00,s ext,191.30,1.61
47,9.20,210.08,-17.42,696.00,536.00,e ext,185.40,6.63
48,9.40,207.38,-10.51,592.00,552.00,e ext,179.06,7.42
49,9.60,201.36,3.42,636.00,604.00,e ext,166.07,15.18
50,9.80,195.58,18.16,656.00,580.00,e ext,153.28,15.83
51,10.00,191.02,33.65,628.00,580.00,e ext,141.83,16.14
52,10.20,187.39,53.67,680.00,700.00,e ext,130.58,20.35
53,10.40,185.15,75.15,592.00,656.00,e ext,122.39,21.60
54,10.60,185.19,99.67,572.00,612.00,e ext,119.81,24.52
55,10.80,186.49,124.25,596.00,624.00,e ext,123.01,24.61
56,11.00,189.85,148.11,556.00,592.00,e ext,132.22,24.10
57,11.20,194.01,169.48,568.00,604.00,e ext,144.20,21.76
58,11.40,201.40,191.29,568.00,616.00,e ext,161.25,23.03
59,11.60,207.41,205.36,576.00,488.00,e ext,174.01,15.30
60,11.80,215.70,219.91,552.00,528.00,e ext,189.23,16.75
61,12.00,222.38,229.79,612.00,580.00,e ext,200.48,11.92
62,12.20,225.55,233.63,616.00,612.00,e ext,205.33,4.98
63,12.40,226.07,233.89,624.00,608.00,n ext,205.90,0.58
64,12.60,225.64,233.07,612.00,540.00,n ext,205.06,0.92
65,12.80,221.43,228.99,684.00,600.00,n ext,199.24,5.86
66,13.00,214.27,223.38,652.00,584.00,n ext,190.15,9.09
67,13.20,204.79,217.33,652.00,624.00,n ext,178.93,11.25
68,13.40,191.22,209.98,660.00,552.00,n ext,163.71,15.43
69,13.60,173.82,202.24,664.00,612.00,n ext,145.33,19.04
70,13.80,156.72,195.76,636.00,556.00,n ext,128.21,18.29
71,14.00,135.39,190.04,700.00,600.00,n ext,109.14,22.08
72,14.20,114.03,185.49,688.00,644.00,n ext,92.29,21.84
73,14.40,93.62,182.84,700.00,636.00,n ext,79.56,20.58
74,14.60,74.20,182.78,660.00,592.00,n ext,73.36,19.42
75,14.80,58.83,182.81,680.00,652.00,n ext,71.58,15.36
76,15.00,42.39,186.04,748.00,732.00,n ext,76.15,16.76
77,15.20,28.11,190.02,752.00,676.00,n ext,83.73,14.83
78,15.40,14.89,195.10,648.00,688.00,n ext,93.43,14.16
79,15.60,5.94,199.36,664.00,664.00,n ext,101.28,9.91
80,15.80,-3.23,205.06,752.00,688.00,n ext,110.82,10.80
81,16.00,-7.47,207.23,704.00,624.00,n ext,114.92,4.76
82,16.20,-9.57,207.29,664.00,568.00,w ext,116.11,2.10
83,16.40,-10.07,205.38,704.00,568.00,w ext,114.81,1.97
84,16.60,-6.69,197.77,672.00,664.00,w ext,106.62,8.34
85,16.80,-1.79,187.15,624.00,504.00,w ext,95.14,11.69
86,17.00,5.24,171.14,680.00,608.00,w ext,78.18,17.48
87,17.20,12.29,153.56,708.00,556.00,w ext,60.36,18.95
88,17.40,18.24,135.72,616.00,572.00,w ext,44.25,18.80
89,17.60,24.54,114.89,592.00,656.00,west,29.11,21.77
90,17.80,28.70,97.28,660.00,604.00,west,23.45,18.09
91,18.00,31.40,80.12,612.00,704.00,west,26.64,17.37
92,18.20,32.06,66.18,664.00,620.00,west,35.43,13.96
93,18.40,31.52,53.20,604.00,652.00,west,46.45,12.99
94,18.60,29.43,41.90,580.00,664.00,west,57.32,11.49
95,18.80,27.46,34.24,608.00,548.00,west,65.02,7.91
96,19.00,24.29,26.41,620.00,644.00,west,73.45,8.45
97,19.20,20.76,19.36,588.00,608.00,south,81.33,7.88
98,19.40,18.84,14.85,544.00,484.00,south,86.23,4.91
99,19.60,15.73,9.42,544.00,512.00,south,92.47,6.25
100,19.80,16.94,8.15,548.00,436.00,s ext,93.09,1.75
101,20.00,22.87,8.99,544.00,596.00,s ext,89.94,5.98
102,20.20,33.56,12.79,540.00,564.00,s ext,82.84,11.35
103,20.40,45.46,16.27,560.00,444.00,s ext,76.88,12.40
104,20.60,63.21,20.80,624.00,640.00,south,71.82,18.32
105,20.80,79.56,23.41,644.00,556.00,south,72.24,16.56
106,21.00,97.43,23.92,696.00,660.00,south,78.59,17.88
107,21.20,116.05,23.69,668.00,684.00,south,88.89,18.62
108,21.40,129.73,23.71,684.00,664.00,south,97.80,13.68
109,21.60,141.53,23.40,684.00,672.00,south,106.53,11.80
110,21.80,151.21,23.15,740.00,712.00,south,114.09,9.68
111,22.00,157.51,24.15,804.00,776.00,south,118.38,6.38
112,22.20,163.76,24.33,796.00,800.00,south,123.27,6.25
113,22.40,168.07,26.00,784.00,748.00,south,125.85,4.63
114,22.60,171.60,28.38,752.00,744.00,south,127.50,4.26
115,22.80,174.68,31.86,736.00,776.00,east,128.33,4.65
116,23.00,175.99,39.03,768.00,744.00,east,125.99,7.30
117,23.20,176.74,47.22,776.00,688.00,east,123.12,8.22
118,23.40,177.73,60.14,740.00,724.00,east,119.28,12.95
119,23.60,179.20,75.43,664.00,684.00,e ext,116.51,15.37
120,23.80,180.57,92.58,608.00,680.00,e ext,115.49,17.20
121,24.00,180.96,113.79,592.00,672.00,e ext,116.13,21.21
122,24.20,181.95,133.84,612.00,580.00,e ext,120.54,20.08
123,24.40,182.87,149.76,612.00,592.00,e ext,126.18,15.95
124,24.60,185.38,166.56,708.00,656.00,e ext,135.17,16.99
125,24.80,190.13,181.18,652.00,648.00,e ext,146.36,15.37
126,25.00,193.94,191.95,680.00,700.00,e ext,155.33,11.42
127,25.20,197.65,199.87,704.00,632.00,e ext,162.86,8.74
128,25.40,201.29,206.35,696.00,712.00,e ext,169.60,7.44
129,25.60,203.86,210.51,644.00,588.00,n ext,174.12,4.89
130,25.80,204.35,212.37,684.00,664.00,n ext,175.62,1.93
131,26.00,202.89,212.74,680.00,660.00,n ext,174.66,1.52
132,26.20,197.46,210.69,664.00,608.00,n ext,169.08,5.80
133,26.40,187.07,206.01,640.00,616.00,n ext,157.99,11.40
134,26.60,172.19,199.60,684.00,596.00,n ext,142.39,16.20
135,26.80,154.06,193.25,648.00,572.00,n ext,124.56,19.21
136,27.00,134.89,186.67,660.00,588.00,n ext,106.31,20.27
137,27.20,116.27,182.40,660.00,608.00,n ext,91.09,19.10
138,27.40,97.21,177.74,688.00,636.00,n ext,76.67,19.62
139,27.60,83.59,174.40,764.00,620.00,north,67.89,14.02
140,27.80,70.55,171.81,804.00,752.00,north,61.86,13.30
141,28.00,61.38,169.31,832.00,708.00,north,58.17,9.50
142,28.20,55.98,164.81,812.00,836.00,north,53.61,7.03
143,28.40,51.46,161.53,812.00,744.00,north,50.60,5.59
144,28.60,49.85,156.77,884.00,816.00,north,46.05,5.03
145,28.80,49.56,150.59,852.00,872.00,north,39.99,6.19
146,29.00,50.05,142.58,840.00,916.00,west,32.02,8.03
147,29.20,52.31,132.65,780.00,844.00,west,21.85,10.18
148,29.40,54.17,121.89,828.00,776.00,west,10.93,10.92
149,29.60,54.33,114.75,844.00,600.00,platform larger,4.08,7.14
150,29.80,55.34,110.60,700.00,320.00,platform larger,0.00,4.28
151,30.00,56.84,106.59,696.00,340.00,platform,0.00,4.28
152,30.20,57.00,105.59,676.00,108.00,platform,0.00,1.02
153,30.40,57.69,105.69,688.00,156.00,platform,0.00,0.69
154,30.60,57.69,105.69,716.00,156.00,platform,0.00,0.00
155,30.80,57.52,106.68,688.00,100.00,platform,0.00,1.01
156,31.00,57.52,106.68,744.00,96.00,platform,0.00,0.00
157,31.20,58.53,104.81,736.00,200.00,platform,0.00,2.12
158,31.40,57.69,105.69,716.00,164.00,platform,0.00,1.22
159,31.60,57.52,106.68,700.00,168.00,platform,0.00,1.01
