Track file,C:\Users\tiago\rat_navigation\data\ethovision\exp nestle 3_0003\data\track_00099.trk
Object,0
Samples,52
treatment,1,
cage,49,
mark,1,
id,71,
trial,11,
date,2009-07-29 14:14:45.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance to zone [platform [Acquisition Zonedef]],Distance moved
1,0.00,88.89,181.05,600.00,300.00,n ext,76.01,-
2,0.20,87.50,180.20,448.00,256.00,n ext,74.70,1.63
3,0.40,85.88,183.75,512.00,344.00,n ext,77.45,3.90
4,0.60,80.80,186.64,552.00,352.00,n ext,78.68,5.85
5,0.80,80.80,186.64,380.00,308.00,n ext,78.68,0.00
6,1.00,62.58,190.47,424.00,516.00,n ext,79.36,18.62
7,1.20,55.78,190.89,544.00,288.00,n ext,79.69,6.81
8,1.40,49.20,191.62,556.00,356.00,n ext,80.76,6.62
9,1.60,44.59,190.53,600.00,364.00,n ext,80.22,4.73
10,1.80,40.58,188.12,616.00,480.00,n ext,78.53,4.68
11,2.00,41.02,185.13,640.00,296.00,n ext,75.52,3.02
12,2.20,41.58,182.19,600.00,328.00,north,72.53,2.99
13,2.40,40.44,181.33,656.00,256.00,north,71.92,1.43
14,2.60,41.64,176.99,724.00,508.00,north,67.43,4.50
15,2.80,43.00,172.68,776.00,476.00,north,62.93,4.51
16,3.00,43.31,168.95,780.00,580.00,north,59.22,3.74
17,3.20,44.12,165.61,812.00,464.00,north,55.78,3.44
18,3.40,42.55,165.27,776.00,420.00,north,55.81,1.61
19,3.60,40.88,164.44,736.00,464.00,north,55.45,1.85
20,3.80,41.07,161.41,680.00,616.00,north,52.49,3.04
21,4.00,45.79,155.11,704.00,552.00,north,45.18,7.88
22,4.20,50.92,148.60,788.00,492.00,north,37.82,8.28
23,4.40,57.68,140.84,832.00,516.00,north,29.60,10.30
24,4.60,64.48,132.08,900.00,692.00,west,21.77,11.08
25,4.80,69.07,125.13,908.00,648.00,west,17.05,8.33
26,5.00,72.50,117.98,900.00,728.00,west,13.58,7.93
27,5.20,74.52,111.21,936.00,676.00,west,11.27,7.07
28,5.40,74.00,104.40,944.00,680.00,west,8.80,6.83
29,5.60,73.36,98.97,976.00,624.00,west,8.11,5.47
30,5.80,70.29,91.23,936.00,720.00,west,8.35,8.32
31,6.00,67.95,85.78,864.00,640.00,west,10.35,5.94
32,6.20,64.71,81.26,848.00,616.00,west,12.69,5.56
33,6.40,60.74,77.66,840.00,656.00,west,15.01,5.36
34,6.60,58.30,75.49,716.00,500.00,west,16.91,3.27
35,6.80,54.44,73.13,772.00,536.00,west,19.33,4.52
36,7.00,52.32,72.58,788.00,400.00,west,20.22,2.19
37,7.20,51.97,74.04,780.00,512.00,west,18.88,1.50
38,7.40,50.83,75.07,780.00,432.00,west,18.23,1.54
39,7.60,51.52,79.16,820.00,312.00,west,14.15,4.15
40,7.80,52.19,85.37,784.00,420.00,west,8.28,6.25
41,8.00,52.40,90.63,844.00,380.00,platform larger,3.62,5.26
42,8.20,51.66,93.55,748.00,472.00,platform larger,2.45,3.02
43,8.40,52.94,97.26,732.00,472.00,platform,0.00,3.92
44,8.60,54.89,99.95,824.00,396.00,platform,0.00,3.32
45,8.80,55.48,101.14,816.00,168.00,platform,0.00,1.34
46,9.00,54.89,99.95,796.00,220.00,platform,0.00,1.34
47,9.20,54.67,102.02,828.00,256.00,platform,0.00,2.09
48,9.40,54.39,104.11,808.00,172.00,platform,0.00,2.11
49,9.60,55.23,103.20,772.00,124.00,platform,0.00,1.24
50,9.80,55.23,103.20,728.00,68.00,platform,0.00,0.00
51,10.00,54.54,103.06,760.00,120.00,platform,0.00,0.71
52,10.20,54.54,103.06,696.00,88.00,platform,0.00,0.00
