Track file,C:\Users\tiago\rat_navigation\data\ethovision\exp nestle 3_0003\data\track_00054.trk
Object,0
Samples,450
treatment,3,
cage,31,
mark,2,
id,55,
trial,10,
date,2009-07-28 11:09:17.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance to zone [platform [Acquisition Zonedef]],Distance moved
1,0.00,112.32,16.46,512.00,284.00,s ext,92.63,-
2,0.20,110.61,16.62,472.00,304.00,s ext,91.58,1.71
3,0.40,110.00,18.64,544.00,408.00,s ext,89.55,2.11
4,0.60,110.00,18.64,580.00,204.00,s ext,89.55,0.00
5,0.80,107.51,21.73,596.00,216.00,south,85.60,3.97
6,1.00,106.99,23.67,592.00,204.00,south,83.69,2.00
7,1.20,104.94,25.66,580.00,332.00,south,80.91,2.86
8,1.40,101.65,26.70,636.00,288.00,south,78.30,3.46
9,1.60,100.11,26.72,672.00,188.00,south,77.48,1.54
10,1.80,98.41,27.65,708.00,156.00,south,75.82,1.93
11,2.00,93.80,27.53,704.00,284.00,south,73.71,4.61
12,2.20,90.65,28.25,692.00,228.00,south,71.67,3.23
13,2.40,84.48,27.65,668.00,408.00,south,69.84,6.20
14,2.60,82.96,28.33,636.00,360.00,south,68.68,1.67
15,2.80,80.02,29.62,676.00,256.00,south,66.48,3.21
16,3.00,77.32,31.64,596.00,304.00,south,63.71,3.38
17,3.20,76.11,33.03,616.00,220.00,south,62.03,1.84
18,3.40,73.71,34.86,684.00,300.00,south,59.62,3.02
19,3.60,74.05,36.50,696.00,212.00,south,58.12,1.68
20,3.80,74.55,38.93,700.00,228.00,south,55.93,2.48
21,4.00,73.59,40.17,704.00,148.00,south,54.47,1.57
22,4.20,74.14,42.54,652.00,268.00,south,52.36,2.43
23,4.40,76.06,45.99,720.00,292.00,south,49.72,3.95
24,4.60,75.40,47.93,764.00,348.00,south,47.68,2.04
25,4.80,76.11,50.92,824.00,324.00,south,45.10,3.08
26,5.00,74.88,53.88,824.00,448.00,south,41.90,3.20
27,5.20,74.84,57.13,796.00,380.00,south,38.86,3.25
28,5.40,74.10,60.66,776.00,516.00,south,35.32,3.60
29,5.60,74.38,64.52,808.00,440.00,south,31.93,3.86
30,5.80,73.62,67.27,876.00,396.00,south,29.13,2.86
31,6.00,73.28,71.44,860.00,608.00,south,25.33,4.18
32,6.20,73.06,76.38,836.00,624.00,south,21.00,4.94
33,6.40,73.86,80.63,880.00,524.00,west,18.06,4.32
34,6.60,73.83,85.33,884.00,564.00,west,14.85,4.70
35,6.80,74.85,90.58,916.00,608.00,west,12.50,5.35
36,7.00,76.73,96.81,884.00,632.00,west,11.86,6.50
37,7.20,78.08,102.77,900.00,640.00,west,12.68,6.11
38,7.40,79.74,107.87,964.00,672.00,west,15.09,5.36
39,7.60,81.94,112.05,940.00,672.00,west,18.44,4.72
40,7.80,84.68,116.00,936.00,764.00,west,22.49,4.81
41,8.00,88.52,118.52,1008.00,720.00,north,27.05,4.59
42,8.20,92.70,120.46,972.00,700.00,north,31.66,4.61
43,8.40,98.06,121.42,888.00,660.00,north,36.90,5.44
44,8.60,102.94,122.04,964.00,636.00,north,41.63,4.92
45,8.80,107.23,122.23,976.00,636.00,north,45.68,4.29
46,9.00,112.22,122.23,980.00,708.00,north,50.38,4.99
47,9.20,115.66,120.19,968.00,684.00,north,53.03,4.00
48,9.40,118.92,117.47,972.00,780.00,east,55.42,4.24
49,9.60,120.11,112.64,960.00,708.00,east,55.62,4.98
50,9.80,120.87,106.71,960.00,728.00,east,55.64,5.97
51,10.00,121.46,99.72,968.00,752.00,east,56.11,7.02
