Track file,C:\Users\tiago\rat_navigation\data\ethovision\exp nestle 3_0003\data\track_00035.trk
Object,0
Samples,27
treatment,1,
cage,30,
mark,1,
id,50,
trial,11,
date,2009-07-28 10:12:28.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance to zone [platform [Acquisition Zonedef]],Distance moved
1,0.00,68.90,183.45,168.00,396.00,n ext,73.03,-
2,0.20,66.02,183.05,308.00,140.00,n ext,72.26,2.90
3,0.40,66.20,180.54,580.00,360.00,n ext,69.78,2.52
4,0.60,63.85,177.76,676.00,448.00,north,66.78,3.63
5,0.80,62.33,172.73,724.00,520.00,north,61.64,5.26
6,1.00,60.02,168.27,732.00,576.00,north,57.07,5.02
7,1.20,58.40,163.98,828.00,608.00,north,52.74,4.59
8,1.40,59.32,157.12,880.00,756.00,north,45.90,6.92
9,1.60,58.67,152.90,856.00,640.00,north,41.67,4.27
10,1.80,59.52,146.81,920.00,776.00,north,35.60,6.15
11,2.00,60.37,142.53,968.00,600.00,north,31.38,4.37
12,2.20,60.87,137.54,1024.00,624.00,north,26.46,5.02
13,2.40,62.40,131.20,1024.00,704.00,west,20.45,6.52
14,2.60,63.18,123.94,972.00,756.00,west,13.55,7.30
15,2.80,64.11,117.97,1028.00,592.00,west,8.35,6.05
16,3.00,64.35,112.76,944.00,548.00,platform larger,4.26,5.22
17,3.20,63.22,109.14,988.00,548.00,platform larger,0.76,3.79
18,3.40,60.41,106.06,844.00,616.00,platform,0.00,4.17
19,3.60,59.36,103.95,844.00,400.00,platform,0.00,2.35
20,3.80,58.68,103.83,880.00,220.00,platform,0.00,0.69
21,4.00,58.68,103.83,860.00,140.00,platform,0.00,0.00
22,4.20,58.53,104.81,848.00,84.00,platform,0.00,0.98
23,4.40,58.53,104.81,824.00,64.00,platform,0.00,0.00
24,4.60,58.53,104.81,804.00,52.00,platform,0.00,0.00
25,4.80,59.05,105.88,852.00,136.00,platform,0.00,1.19
26,5.00,59.21,104.91,848.00,148.00,platform,0.00,0.98
27,5.20,59.21,104.91,856.00,112.00,platform,0.00,0.00
