Track file,I:\Rat Navigation Data\backup1\exp nestle 3_0001\data\track_00111.trk
Object,0
Samples,450
treatment,2,
cage,41,
mark,2,
id,81,
trial,3,
date,2009-07-27 14:24:31.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance to zone [platform [Acquisition Zonedef]],Distance moved
1,0.00,220.65,-32.40,628.00,188.00,s ext,203.01,-
2,0.20,222.83,-34.38,604.00,312.00,s ext,205.95,2.94
3,0.40,222.83,-34.38,732.00,224.00,s ext,205.95,0.00
4,0.60,222.45,-35.00,556.00,408.00,s ext,206.06,0.73
5,0.80,225.93,-38.43,424.00,284.00,s ext,210.92,4.88
6,1.00,218.60,-29.08,924.00,500.00,s ext,199.33,11.87
7,1.20,219.15,-30.44,840.00,284.00,s ext,200.61,1.46
8,1.40,217.14,-27.11,1000.00,384.00,s ext,196.95,3.89
9,1.60,218.88,-29.77,1028.00,364.00,s ext,199.98,3.18
10,1.80,220.37,-31.74,856.00,228.00,s ext,202.38,2.47
11,2.00,217.92,-29.15,896.00,248.00,s ext,198.84,3.57
12,2.20,220.65,-32.40,804.00,188.00,s ext,203.01,4.25
13,2.40,220.41,-33.50,764.00,656.00,s ext,203.53,1.12
14,2.60,223.70,-39.83,248.00,964.00,s ext,210.09,7.14
15,2.80,-,-,-,-,-,-,-
16,3.00,-,-,-,-,-,-,-
17,3.20,-,-,-,-,-,-,-
18,3.40,221.94,-35.41,760.00,-,s ext,205.93,-
19,3.60,215.48,-26.59,1140.00,764.00,s ext,195.33,10.94
20,3.80,198.69,-5.62,420.00,976.00,s ext,169.17,26.87
21,4.00,195.36,-2.48,328.00,276.00,s ext,164.62,4.58
22,4.20,202.49,-10.86,400.00,320.00,s ext,175.38,11.01
23,4.40,210.21,-20.38,492.00,364.00,s ext,187.33,12.26
24,4.60,213.24,-24.68,492.00,352.00,s ext,192.39,5.26
25,4.80,209.20,-19.79,528.00,364.00,s ext,186.17,6.34
26,5.00,208.15,-19.18,544.00,336.00,s ext,184.97,1.21
27,5.20,207.33,-19.62,444.00,420.00,s ext,184.61,0.94
28,5.40,203.47,-15.52,508.00,320.00,s ext,179.03,5.64
29,5.60,198.45,-10.41,552.00,348.00,s ext,171.92,7.16
30,5.80,191.09,-3.39,428.00,452.00,s ext,161.80,10.17
31,6.00,185.16,2.67,460.00,320.00,south,153.39,8.49
32,6.20,176.09,11.61,540.00,384.00,south,140.75,12.74
33,6.40,165.50,21.81,608.00,492.00,south,126.17,14.70
34,6.60,154.63,31.49,648.00,576.00,south,111.69,14.55
35,6.80,144.17,39.32,684.00,580.00,south,98.62,13.07
36,7.00,135.30,45.49,600.00,508.00,south,87.81,10.81
37,7.20,127.91,50.40,620.00,388.00,south,78.95,8.87
38,7.40,122.25,53.51,652.00,496.00,south,72.55,6.46
39,7.60,118.10,57.45,564.00,376.00,south,66.87,5.73
40,7.80,114.77,59.52,680.00,444.00,south,62.96,3.92
41,8.00,111.39,65.07,716.00,588.00,south,57.01,6.50
42,8.20,109.26,70.21,676.00,528.00,south,52.49,5.56
43,8.40,108.31,74.39,756.00,496.00,south,49.63,4.29
44,8.60,107.74,77.10,832.00,332.00,south,47.93,2.77
45,8.80,106.97,81.08,848.00,488.00,south,45.69,4.05
46,9.00,106.30,84.94,768.00,488.00,south,43.67,3.93
47,9.20,106.64,86.87,768.00,376.00,south,43.37,1.96
48,9.40,106.87,89.42,760.00,552.00,south,42.89,2.56
49,9.60,107.30,90.70,764.00,340.00,south,43.01,1.35
50,9.80,108.35,92.02,688.00,300.00,south,43.77,1.69
51,10.00,109.38,93.35,744.00,376.00,south,44.57,1.68
52,10.20,110.51,94.06,776.00,288.00,south,45.58,1.33
53,10.40,111.63,94.78,720.00,416.00,east,46.61,1.33
54,10.60,112.47,97.42,652.00,516.00,east,47.23,2.78
55,10.80,112.91,98.76,792.00,428.00,east,47.61,1.40
56,11.00,112.67,100.66,868.00,540.00,east,47.29,1.92
57,11.20,110.59,102.90,832.00,428.00,east,45.19,3.06
58,11.40,108.54,105.05,880.00,512.00,east,43.22,2.97
59,11.60,105.83,107.62,924.00,636.00,east,40.77,3.74
60,11.80,101.91,109.39,920.00,548.00,north,37.13,4.30
61,12.00,97.88,111.23,872.00,568.00,north,33.51,4.42
62,12.20,93.72,113.21,948.00,604.00,north,30.01,4.62
63,12.40,89.20,116.04,916.00,600.00,north,26.64,5.33
64,12.60,83.46,119.92,940.00,760.00,north,23.47,6.93
65,12.80,77.12,124.48,948.00,744.00,north,21.44,7.81
66,13.00,71.54,128.19,896.00,652.00,north,20.97,6.70
67,13.20,65.53,132.50,816.00,576.00,west,22.42,7.39
