Track file,I:\Rat Navigation Data\backup1\exp nestle 3_0001\data\track_00059.trk
Object,0
Samples,51
treatment,4,
cage,38,
mark,1,
id,58,
trial,3,
date,2009-07-26 13:40:07.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance to zone [platform [Acquisition Zonedef]],Distance moved
1,0.00,205.09,-19.18,260.00,416.00,s ext,182.60,-
2,0.20,209.04,-22.87,288.00,252.00,s ext,187.99,5.40
3,0.40,214.29,-27.96,468.00,332.00,s ext,195.29,7.32
4,0.60,212.36,-24.57,460.00,496.00,s ext,191.64,3.90
5,0.80,206.78,-17.40,520.00,612.00,s ext,182.79,9.09
6,1.00,198.69,-5.62,592.00,664.00,s ext,169.17,14.29
7,1.20,191.37,6.10,600.00,576.00,east,156.34,13.82
8,1.40,181.03,21.76,592.00,592.00,east,139.00,18.77
9,1.60,172.13,35.52,696.00,568.00,east,124.28,16.38
10,1.80,163.02,50.07,736.00,696.00,east,109.46,17.17
11,2.00,154.20,64.71,748.00,756.00,east,95.63,17.10
12,2.20,146.76,76.54,820.00,824.00,east,84.76,13.97
13,2.40,139.96,86.74,860.00,872.00,east,75.82,12.26
14,2.60,133.45,92.55,848.00,812.00,east,68.55,8.73
15,2.80,126.34,96.42,924.00,1012.00,east,61.13,8.10
16,3.00,119.79,98.10,900.00,872.00,east,54.51,6.76
17,3.20,112.99,98.12,972.00,904.00,east,47.71,6.80
18,3.40,105.16,97.31,1036.00,984.00,south,39.94,7.87
19,3.60,98.60,95.91,1132.00,968.00,south,33.54,6.70
20,3.80,90.72,94.03,1100.00,1128.00,west,26.10,8.10
21,4.00,83.85,90.61,1116.00,1056.00,west,20.69,7.67
22,4.20,76.41,84.97,980.00,1040.00,west,17.07,9.34
23,4.40,68.48,76.79,1036.00,1000.00,west,18.31,11.39
24,4.60,60.73,67.83,984.00,916.00,west,24.77,11.85
25,4.80,50.76,55.54,896.00,936.00,west,37.26,15.82
26,5.00,41.65,43.68,848.00,816.00,south,50.91,14.95
27,5.20,30.06,29.62,820.00,852.00,south,68.13,18.22
28,5.40,19.17,17.32,768.00,684.00,south,83.87,16.43
29,5.60,8.56,6.16,660.00,620.00,s ext,98.70,15.39
30,5.80,1.85,-0.83,576.00,356.00,s ext,108.09,9.70
31,6.00,1.36,-1.11,596.00,316.00,s ext,108.57,0.56
32,6.20,2.43,0.60,424.00,620.00,s ext,106.56,2.01
33,6.40,5.34,3.98,384.00,424.00,s ext,102.18,4.46
34,6.60,9.98,9.59,488.00,352.00,south,95.01,7.29
35,6.80,15.19,16.33,636.00,396.00,west,86.59,8.52
36,7.00,22.64,26.43,636.00,552.00,west,74.18,12.55
37,7.20,30.19,37.32,680.00,572.00,west,61.06,13.25
38,7.40,38.11,51.06,784.00,784.00,west,45.26,15.86
39,7.60,43.86,63.30,804.00,700.00,west,31.74,13.52
40,7.80,49.83,77.21,832.00,820.00,west,16.60,15.14
41,8.00,54.50,88.45,772.00,788.00,platform larger,4.45,12.17
42,8.20,56.53,97.28,812.00,672.00,platform,0.00,9.06
43,8.40,57.85,98.66,836.00,256.00,platform,0.00,1.91
44,8.60,57.07,99.46,820.00,160.00,platform,0.00,1.12
45,8.80,57.67,100.62,760.00,188.00,platform,0.00,1.30
46,9.00,58.35,100.78,748.00,164.00,platform,0.00,0.71
47,9.20,57.56,101.61,740.00,336.00,platform,0.00,1.15
48,9.40,57.56,101.61,784.00,116.00,platform,0.00,0.00
49,9.60,58.25,101.76,744.00,96.00,platform,0.00,0.70
50,9.80,57.31,103.59,820.00,220.00,platform,0.00,2.06
51,10.00,56.47,104.47,744.00,204.00,platform,0.00,1.21
