Track file,I:\Rat Navigation Data\backup1\exp nestle 3_0002\data\track_00059.trk
Object,0
Samples,450
treatment,4,
cage,38,
mark,1,
id,58,
trial,7,
date,2009-07-27 11:30:15.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance to zone [platform [Acquisition Zonedef]],Distance moved
1,0.00,207.91,215.00,472.00,1048.00,n ext,180.04,-
2,0.20,208.85,216.32,492.00,308.00,n ext,181.58,1.62
3,0.40,206.99,214.94,596.00,328.00,n ext,179.26,2.32
4,0.60,203.02,211.49,560.00,260.00,n ext,174.02,5.26
5,0.80,198.40,208.35,624.00,352.00,n ext,168.43,5.59
6,1.00,190.79,203.15,644.00,388.00,n ext,159.23,9.21
7,1.20,183.07,197.88,628.00,368.00,n ext,149.88,9.35
8,1.40,175.98,193.95,736.00,340.00,n ext,141.85,8.11
9,1.60,166.98,189.48,760.00,432.00,n ext,131.98,10.05
10,1.80,159.46,186.54,848.00,472.00,n ext,124.26,8.07
11,2.00,147.20,183.49,788.00,644.00,n ext,112.92,12.63
12,2.20,134.07,181.74,672.00,564.00,n ext,102.20,13.24
13,2.40,123.62,181.35,652.00,452.00,n ext,94.84,10.46
14,2.60,114.61,180.43,708.00,368.00,n ext,88.53,9.05
15,2.80,103.32,181.60,728.00,484.00,n ext,83.09,11.35
16,3.00,90.67,181.04,672.00,408.00,n ext,76.71,12.66
17,3.20,78.74,180.63,668.00,484.00,n ext,72.33,11.94
18,3.40,66.20,180.54,744.00,556.00,n ext,69.78,12.54
19,3.60,55.95,179.61,780.00,596.00,north,68.41,10.29
20,3.80,45.42,180.05,748.00,608.00,north,69.73,10.54
21,4.00,35.71,180.94,756.00,648.00,north,72.74,9.75
22,4.20,28.76,181.78,756.00,672.00,north,75.79,7.01
23,4.40,26.22,179.75,800.00,676.00,north,74.81,3.25
24,4.60,22.38,179.41,816.00,752.00,north,76.04,3.86
25,4.80,21.37,176.57,812.00,692.00,north,73.93,3.01
26,5.00,17.86,175.06,760.00,844.00,west,74.26,3.83
27,5.20,15.65,171.47,752.00,752.00,west,72.33,4.22
28,5.40,13.34,167.26,812.00,740.00,west,70.16,4.80
29,5.60,11.65,159.63,772.00,768.00,w ext,65.25,7.81
30,5.80,10.32,151.15,724.00,616.00,w ext,60.11,8.58
31,6.00,12.09,142.13,720.00,596.00,w ext,53.00,9.19
32,6.20,14.91,127.13,640.00,552.00,w ext,42.50,15.26
33,6.40,19.83,112.47,624.00,504.00,w ext,33.08,15.47
34,6.60,23.56,97.13,696.00,568.00,w ext,28.58,15.78
35,6.80,26.53,81.81,684.00,636.00,west,29.99,15.60
36,7.00,28.43,67.21,688.00,708.00,west,37.09,14.73
37,7.20,28.04,55.08,716.00,700.00,west,46.72,12.13
38,7.40,26.81,43.80,704.00,740.00,west,56.95,11.35
39,7.60,24.40,33.97,640.00,696.00,west,66.70,10.12
40,7.80,22.88,28.85,584.00,512.00,west,71.92,5.34
41,8.00,18.83,21.93,576.00,480.00,west,79.93,8.02
42,8.20,13.10,13.98,548.00,436.00,west,89.66,9.80
43,8.40,9.57,9.44,524.00,264.00,south,95.35,5.75
44,8.60,5.87,4.90,476.00,264.00,s ext,101.12,5.86
45,8.80,5.27,3.31,528.00,532.00,s ext,102.79,1.70
46,9.00,7.21,4.25,640.00,352.00,s ext,101.02,2.16
47,9.20,10.58,5.63,656.00,552.00,s ext,98.19,3.65
48,9.40,14.62,6.84,532.00,476.00,s ext,95.28,4.21
49,9.60,16.94,6.53,504.00,436.00,s ext,94.56,2.34
50,9.80,21.67,6.22,536.00,456.00,s ext,92.95,4.74
51,10.00,24.79,6.35,556.00,292.00,s ext,91.70,3.13
52,10.20,31.18,9.08,432.00,460.00,s ext,87.06,6.94
53,10.40,38.85,11.34,548.00,340.00,s ext,82.93,8.00
54,10.60,52.40,15.85,576.00,476.00,s ext,76.59,14.28
55,10.80,65.91,18.96,592.00,472.00,s ext,73.91,13.86
