Track file,C:\Users\tiago\rat_navigation\data\ethovision\exp nestle 3_0003\data\track_00092.trk
Object,0
Samples,25
treatment,4,
cage,44,
mark,1,
id,76,
trial,12,
date,2009-07-28 13:07:53.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance to zone [platform [Acquisition Zonedef]],Distance moved
1,0.00,143.61,46.22,540.00,604.00,south,94.31,-
2,0.20,134.85,57.64,540.00,640.00,south,80.94,14.40
3,0.40,128.40,67.40,576.00,612.00,south,70.76,11.69
4,0.60,122.26,74.82,608.00,616.00,south,62.20,9.64
5,0.80,113.96,82.89,644.00,820.00,south,51.57,11.58
6,1.00,107.28,86.90,664.00,716.00,south,43.97,7.79
7,1.20,100.50,89.51,616.00,784.00,south,36.72,7.26
8,1.40,92.79,90.17,664.00,792.00,south,29.19,7.73
9,1.60,86.41,90.00,636.00,620.00,west,23.28,6.39
10,1.80,80.63,89.69,608.00,588.00,west,18.04,5.79
11,2.00,76.10,89.60,612.00,492.00,west,14.08,4.53
12,2.20,72.23,90.41,564.00,496.00,west,10.39,3.96
13,2.40,69.64,91.78,548.00,416.00,west,7.50,2.93
14,2.60,66.99,94.10,596.00,400.00,platform larger,3.98,3.52
15,2.80,64.88,96.86,436.00,400.00,platform larger,0.73,3.48
16,3.00,63.49,97.36,424.00,252.00,platform,0.00,1.48
17,3.20,61.46,96.78,532.00,324.00,platform,0.00,2.11
18,3.40,61.46,96.78,508.00,128.00,platform,0.00,0.00
19,3.60,61.46,96.78,480.00,156.00,platform,0.00,0.00
20,3.80,60.10,96.38,496.00,136.00,platform,0.00,1.42
21,4.00,60.78,96.58,468.00,84.00,platform,0.00,0.71
22,4.20,60.04,97.32,500.00,104.00,platform,0.00,1.04
23,4.40,60.04,97.32,548.00,120.00,platform,0.00,0.00
24,4.60,59.98,98.26,488.00,84.00,platform,0.00,0.94
25,4.80,60.66,98.44,520.00,64.00,platform,0.00,0.71
