Track file,I:\Rat Navigation Data\backup1\exp nestle 3_0002\data\track_00135.trk
Object,0
Samples,450
treatment,1,
cage,51,
mark,2,
id,94,
trial,7,
date,2009-07-28 15:34:48.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance to zone [platform [Acquisition Zonedef]],Distance moved
1,0.00,207.36,214.56,260.00,440.00,n ext,179.34,-
2,0.20,212.08,219.03,320.00,268.00,n ext,185.79,6.50
3,0.40,209.81,216.29,360.00,328.00,n ext,182.33,3.56
4,0.60,203.24,208.75,572.00,348.00,e ext,172.59,10.00
5,0.80,197.51,201.55,680.00,404.00,e ext,163.73,9.20
6,1.00,189.68,190.64,720.00,544.00,east,151.07,13.43
7,1.20,182.81,179.56,724.00,676.00,east,139.27,13.04
8,1.40,177.38,168.01,784.00,692.00,east,128.76,12.77
9,1.60,174.05,156.69,820.00,772.00,east,120.69,11.79
10,1.80,172.77,145.11,828.00,784.00,east,115.10,11.65
11,2.00,174.03,135.83,840.00,756.00,east,113.43,9.36
12,2.20,176.40,128.53,764.00,684.00,east,113.90,7.68
13,2.40,178.55,123.27,692.00,536.00,e ext,115.01,5.69
14,2.60,181.89,119.81,680.00,436.00,e ext,117.79,4.81
15,2.80,184.55,119.34,700.00,428.00,e ext,120.36,2.70
16,3.00,184.53,117.41,704.00,292.00,e ext,120.08,1.94
17,3.20,182.75,112.71,660.00,284.00,e ext,117.81,5.03
18,3.40,181.90,110.42,588.00,272.00,e ext,116.78,2.44
19,3.60,181.09,108.18,732.00,384.00,e ext,115.83,2.39
20,3.80,180.30,105.98,728.00,452.00,e ext,114.95,2.34
21,4.00,180.67,100.35,620.00,604.00,e ext,115.27,5.64
22,4.20,181.21,94.65,652.00,416.00,e ext,116.02,5.72
23,4.40,179.94,84.80,724.00,496.00,e ext,115.64,9.93
24,4.60,178.37,75.49,748.00,456.00,e ext,115.69,9.44
25,4.80,175.99,68.81,760.00,500.00,east,114.99,7.09
26,5.00,173.64,61.42,816.00,584.00,east,115.00,7.76
27,5.20,172.11,52.17,844.00,756.00,east,116.91,9.37
28,5.40,169.57,46.31,796.00,752.00,east,116.99,6.38
29,5.60,168.06,41.10,816.00,660.00,east,118.02,5.42
30,5.80,167.31,34.65,776.00,800.00,east,120.56,6.49
31,6.00,164.66,31.26,804.00,788.00,south,120.11,4.30
32,6.20,161.67,29.13,872.00,764.00,south,118.80,3.67
33,6.40,155.83,28.66,864.00,784.00,south,114.32,5.85
34,6.60,146.26,30.86,924.00,844.00,south,105.39,9.82
35,6.80,135.58,33.76,784.00,804.00,south,95.28,11.06
36,7.00,123.33,37.37,848.00,696.00,south,83.67,12.77
37,7.20,111.82,40.19,816.00,672.00,south,73.52,11.86
38,7.40,97.60,43.25,832.00,768.00,south,62.19,14.54
39,7.60,85.19,44.35,776.00,712.00,south,54.81,12.46
40,7.80,74.86,45.64,756.00,764.00,south,49.64,10.40
41,8.00,64.28,45.13,796.00,784.00,south,47.72,10.59
42,8.20,55.69,43.88,796.00,784.00,south,48.45,8.68
43,8.40,47.27,40.90,724.00,768.00,south,52.28,8.93
44,8.60,39.31,38.03,732.00,712.00,south,57.01,8.46
45,8.80,35.23,37.43,716.00,656.00,south,58.94,4.13
46,9.00,33.12,38.96,704.00,636.00,west,58.34,2.60
47,9.20,34.74,46.12,608.00,656.00,west,51.16,7.34
48,9.40,36.21,53.85,668.00,532.00,west,43.59,7.87
49,9.60,38.10,64.30,656.00,620.00,west,33.56,10.62
50,9.80,40.67,79.11,736.00,656.00,west,20.03,15.03
51,10.00,41.12,93.13,708.00,692.00,west,12.02,14.03
52,10.20,40.18,109.12,816.00,756.00,west,12.54,16.02
53,10.40,37.72,122.66,820.00,652.00,west,20.81,13.76
54,10.60,34.18,135.00,792.00,644.00,west,31.89,12.84
55,10.80,30.80,145.73,764.00,652.00,west,42.50,11.25
56,11.00,28.89,153.02,812.00,576.00,west,49.67,7.54
57,11.20,29.11,157.55,776.00,676.00,west,53.49,4.53
58,11.40,31.84,159.13,772.00,628.00,west,53.67,3.15
59,11.60,36.41,158.49,812.00,624.00,west,51.29,4.62
60,11.80,42.26,157.67,864.00,700.00,north,48.57,5.91
61,12.00,47.47,156.73,884.00,644.00,north,46.41,5.29
62,12.20,54.06,155.44,852.00,752.00,north,44.33,6.72
