Track file,C:\Users\tiago\rat_navigation\data\ethovision\exp nestle 3_0003\data\track_00133.trk
Object,0
Samples,78
treatment,1,
cage,51,
mark,2,
id,94,
trial,9,
date,2009-07-29 15:43:57.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance to zone [platform [Acquisition Zonedef]],Distance moved
1,0.00,222.08,229.48,140.00,184.00,n ext,200.05,-
2,0.20,220.91,228.29,160.00,116.00,n ext,198.40,1.67
3,0.40,226.85,234.27,60.00,188.00,n ext,206.74,8.42
4,0.60,222.18,229.57,304.00,244.00,n ext,200.19,6.62
5,0.80,220.30,227.88,344.00,488.00,n ext,197.66,2.54
6,1.00,216.03,224.01,548.00,444.00,n ext,191.93,5.76
7,1.20,209.37,218.75,568.00,508.00,n ext,183.44,8.49
8,1.40,199.41,211.52,628.00,468.00,n ext,171.14,12.30
9,1.60,189.32,204.54,676.00,400.00,n ext,158.88,12.27
10,1.80,178.57,197.44,776.00,380.00,n ext,146.03,12.88
11,2.00,162.40,187.49,756.00,588.00,n ext,127.15,18.99
12,2.20,150.30,180.87,760.00,444.00,north,113.58,13.79
13,2.40,139.81,174.42,828.00,476.00,north,101.40,12.31
14,2.60,127.20,167.86,844.00,608.00,north,87.60,14.22
15,2.80,118.42,162.54,808.00,588.00,north,77.56,10.26
16,3.00,110.65,156.53,872.00,616.00,north,67.80,9.83
17,3.20,105.33,149.99,896.00,648.00,north,59.43,8.42
18,3.40,101.10,143.30,860.00,740.00,north,51.77,7.91
19,3.60,99.51,137.20,936.00,668.00,north,46.63,6.31
20,3.80,98.37,130.71,904.00,760.00,north,41.88,6.59
21,4.00,98.16,124.48,976.00,808.00,north,38.37,6.23
22,4.20,98.72,117.88,1020.00,868.00,north,36.20,6.63
23,4.40,99.83,110.87,1024.00,956.00,north,35.34,7.09
24,4.60,102.46,104.74,1036.00,876.00,north,37.14,6.67
25,4.80,104.94,99.10,1164.00,976.00,south,39.64,6.16
26,5.00,108.87,92.69,1064.00,1036.00,south,44.17,7.52
27,5.20,112.91,87.62,1216.00,912.00,south,49.18,6.48
28,5.40,119.00,81.07,1144.00,976.00,south,56.94,8.94
29,5.60,124.83,75.03,1084.00,836.00,south,64.52,8.40
30,5.80,132.98,67.48,1016.00,812.00,south,74.90,11.11
31,6.00,142.28,58.27,964.00,868.00,south,87.22,13.09
32,6.20,150.84,49.94,904.00,732.00,south,98.66,11.94
33,6.40,158.82,42.78,872.00,712.00,south,109.13,10.73
34,6.60,164.72,37.27,796.00,636.00,east,117.00,8.07
35,6.80,169.20,34.12,720.00,588.00,east,122.45,5.47
36,7.00,172.01,33.80,716.00,580.00,east,125.04,2.83
37,7.20,173.13,36.73,696.00,516.00,east,124.56,3.14
38,7.40,171.84,42.75,760.00,456.00,east,120.60,6.16
39,7.60,170.31,51.77,736.00,600.00,east,115.40,9.15
40,7.80,168.04,63.24,772.00,612.00,east,109.12,11.69
41,8.00,165.94,75.22,780.00,544.00,east,103.64,12.16
42,8.20,164.59,88.86,708.00,552.00,east,99.90,13.70
43,8.40,163.78,102.41,760.00,524.00,east,98.37,13.57
44,8.60,164.33,117.23,776.00,568.00,east,100.04,14.83
45,8.80,165.85,132.67,748.00,604.00,east,104.69,15.51
46,9.00,167.88,145.46,740.00,640.00,east,110.63,12.95
47,9.20,170.70,156.26,764.00,664.00,east,117.46,11.16
48,9.40,171.96,164.78,796.00,656.00,east,122.45,8.61
49,9.60,171.44,168.89,820.00,704.00,east,124.03,4.15
50,9.80,169.16,170.18,840.00,732.00,east,122.74,2.62
51,10.00,164.26,169.07,844.00,732.00,north,117.98,5.03
52,10.20,157.67,166.18,808.00,708.00,north,110.87,7.20
53,10.40,148.13,162.17,876.00,692.00,north,100.70,10.35
54,10.60,136.10,157.19,772.00,832.00,north,87.97,13.02
55,10.80,123.62,153.20,892.00,752.00,north,75.52,13.10
56,11.00,111.05,150.33,880.00,812.00,north,63.89,12.89
57,11.20,99.89,148.66,920.00,712.00,north,54.65,11.29
58,11.40,87.20,147.77,920.00,856.00,north,46.01,12.72
59,11.60,79.02,146.61,904.00,840.00,north,40.63,8.26
60,11.80,73.42,144.38,1000.00,736.00,north,36.22,6.03
61,12.00,68.64,141.06,988.00,876.00,north,31.50,5.82
62,12.20,66.20,137.15,960.00,804.00,north,27.09,4.61
63,12.40,64.48,132.08,908.00,844.00,west,21.77,5.35
64,12.60,63.84,125.42,920.00,836.00,west,15.15,6.69
65,12.80,64.68,116.21,908.00,852.00,west,7.27,9.25
66,13.00,64.90,107.48,908.00,768.00,platform larger,1.28,8.74
67,13.20,65.36,99.60,832.00,692.00,platform larger,0.34,7.89
68,13.40,64.10,98.41,780.00,668.00,platform,0.00,1.73
69,13.60,61.41,97.70,776.00,388.00,platform,0.00,2.79
70,13.80,59.98,98.26,876.00,276.00,platform,0.00,1.53
71,14.00,59.22,99.02,860.00,280.00,platform,0.00,1.08
72,14.20,58.54,98.84,856.00,140.00,platform,0.00,0.71
73,14.40,59.82,100.14,776.00,216.00,platform,0.00,1.82
74,14.60,59.82,100.14,856.00,216.00,platform,0.00,0.00
75,14.80,59.04,100.94,872.00,184.00,platform,0.00,1.11
76,15.00,57.56,101.61,880.00,280.00,platform,0.00,1.62
77,15.20,56.62,103.46,988.00,236.00,platform,0.00,2.08
78,15.40,55.09,104.23,960.00,244.00,platform,0.00,1.71
