Track file,I:\Rat Navigation Data\backup1\exp nestle 3_0001\data\track_00013.trk
Object,0
Samples,450
treatment,2,
cage,32,
mark,2,
id,102,
trial,1,
date,2009-07-26 10:40:59.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance to zone [platform [Acquisition Zonedef]],Distance moved
1,0.00,109.50,14.74,472.00,624.00,s ext,92.60,-
2,0.20,110.61,16.62,456.00,304.00,s ext,91.58,2.19
3,0.40,116.47,13.99,420.00,548.00,s ext,96.99,6.42
4,0.60,119.51,14.55,388.00,248.00,s ext,98.28,3.09
5,0.80,125.82,14.39,428.00,312.00,s ext,102.23,6.31
6,1.00,130.84,16.12,544.00,380.00,south,104.14,5.31
7,1.20,136.03,16.56,548.00,356.00,south,107.33,5.21
8,1.40,138.79,18.38,636.00,320.00,south,107.96,3.31
9,1.60,140.49,19.55,728.00,292.00,south,108.37,2.06
10,1.80,142.82,21.24,656.00,296.00,south,108.94,2.88
11,2.00,144.93,22.87,680.00,296.00,south,109.44,2.66
12,2.20,147.52,23.35,728.00,296.00,south,111.11,2.63
13,2.40,149.22,24.89,700.00,372.00,south,111.46,2.30
14,2.60,150.25,25.90,672.00,276.00,south,111.61,1.45
15,2.80,150.47,28.02,712.00,336.00,south,110.45,2.14
16,3.00,150.62,30.15,708.00,364.00,south,109.26,2.13
17,3.20,148.91,33.97,684.00,360.00,south,105.60,4.18
18,3.40,148.61,35.58,736.00,284.00,south,104.41,1.64
19,3.60,145.34,40.94,776.00,416.00,south,98.65,6.27
20,3.80,140.43,47.02,840.00,456.00,south,91.20,7.82
21,4.00,137.88,50.39,752.00,328.00,south,87.23,4.23
22,4.20,134.11,54.94,796.00,372.00,south,81.65,5.91
23,4.40,131.47,58.92,824.00,436.00,south,77.37,4.77
24,4.60,129.42,61.86,924.00,292.00,south,74.15,3.59
25,4.80,127.49,64.70,864.00,332.00,south,71.12,3.43
26,5.00,126.44,67.22,884.00,332.00,south,69.06,2.73
27,5.20,125.89,70.33,892.00,480.00,south,67.27,3.16
28,5.40,126.43,72.43,1000.00,468.00,south,66.96,2.16
29,5.60,127.26,73.73,948.00,396.00,south,67.26,1.54
30,5.80,127.78,75.89,940.00,376.00,south,66.96,2.22
31,6.00,128.59,77.26,944.00,396.00,south,67.25,1.59
32,6.20,129.12,79.51,908.00,388.00,east,67.02,2.31
33,6.40,129.67,81.81,960.00,540.00,east,66.89,2.37
34,6.60,130.03,85.02,868.00,524.00,east,66.43,3.23
35,6.80,128.80,90.04,852.00,440.00,east,64.27,5.17
36,7.00,128.24,96.57,868.00,560.00,east,63.02,6.55
37,7.20,126.87,102.77,888.00,612.00,east,61.46,6.36
38,7.40,125.27,109.23,896.00,632.00,east,60.27,6.65
39,7.60,124.08,115.25,928.00,672.00,east,59.98,6.14
40,7.80,122.47,120.65,956.00,740.00,east,59.68,5.64
41,8.00,121.01,126.38,952.00,708.00,north,60.05,5.91
42,8.20,119.31,130.61,968.00,680.00,north,60.06,4.57
43,8.40,118.17,134.45,928.00,616.00,north,60.71,4.00
44,8.60,114.96,136.46,968.00,592.00,north,58.90,3.79
45,8.80,110.51,137.76,860.00,636.00,north,55.86,4.63
46,9.00,106.84,137.60,936.00,540.00,north,52.78,3.68
47,9.20,102.22,137.50,868.00,580.00,north,48.98,4.62
48,9.40,98.77,136.48,896.00,580.00,north,45.60,3.60
49,9.60,96.80,133.76,804.00,508.00,north,42.39,3.36
50,9.80,95.00,131.12,908.00,464.00,north,39.40,3.19
51,10.00,95.07,127.98,964.00,448.00,north,37.60,3.14
52,10.20,95.57,123.06,936.00,644.00,north,35.40,4.95
53,10.40,96.62,118.27,988.00,612.00,north,34.36,4.90
54,10.60,97.17,111.74,980.00,760.00,north,32.93,6.55
55,10.80,98.72,105.42,1028.00,800.00,north,33.46,6.51
