Track file,I:\Rat Navigation Data\backup1\exp nestle 3_0002\data\track_00001.trk
Object,0
Samples,81
treatment,1,
cage,26,
mark,1,
id,90,
trial,5,
date,2009-07-27 08:30:02.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance to zone [platform [Acquisition Zonedef]],Distance moved
1,0.00,73.53,181.14,476.00,556.00,n ext,71.62,-
2,0.20,60.51,186.56,124.00,576.00,n ext,75.36,14.10
3,0.40,49.87,189.02,396.00,352.00,n ext,78.12,10.92
4,0.60,42.10,189.05,636.00,512.00,n ext,79.16,7.77
5,0.80,30.67,190.07,588.00,640.00,n ext,82.96,11.48
6,1.00,23.19,189.72,620.00,728.00,north,85.19,7.48
7,1.20,19.96,187.64,728.00,780.00,north,84.53,3.84
8,1.40,18.04,185.73,748.00,700.00,north,83.62,2.70
9,1.60,19.13,180.78,760.00,772.00,north,78.70,5.07
10,1.80,24.53,170.85,704.00,752.00,west,67.40,11.31
11,2.00,30.90,158.15,708.00,820.00,west,53.19,14.21
12,2.20,38.01,142.66,776.00,796.00,west,36.16,17.04
13,2.40,42.80,126.98,780.00,796.00,west,20.25,16.39
14,2.60,46.60,111.11,840.00,852.00,west,7.00,16.32
15,2.80,47.88,95.62,848.00,952.00,platform larger,4.84,15.55
16,3.00,46.57,79.26,768.00,952.00,west,16.36,16.41
17,3.20,42.49,63.09,808.00,856.00,west,32.51,16.68
18,3.40,37.61,48.64,716.00,860.00,west,47.67,15.25
19,3.60,32.96,37.81,744.00,788.00,west,59.45,11.78
20,3.80,31.41,31.57,688.00,768.00,south,65.80,6.43
21,4.00,33.77,29.78,696.00,752.00,south,66.61,2.96
22,4.20,41.26,32.44,640.00,664.00,south,61.84,7.95
23,4.40,51.84,36.62,752.00,720.00,south,55.91,11.38
24,4.60,61.13,39.90,632.00,576.00,south,52.61,9.86
25,4.80,86.41,44.55,400.00,1032.00,south,55.20,25.70
26,5.00,94.98,44.74,708.00,428.00,south,59.48,8.56
27,5.20,108.38,43.86,800.00,732.00,south,68.50,13.43
28,5.40,123.70,41.39,860.00,900.00,south,81.27,15.51
29,5.60,138.06,35.98,852.00,856.00,south,95.79,15.34
30,5.80,150.31,31.77,824.00,876.00,south,108.04,12.96
31,6.00,159.14,29.41,748.00,772.00,south,116.56,9.14
32,6.20,165.07,28.17,780.00,672.00,south,122.15,6.06
33,6.40,171.47,26.98,732.00,816.00,south,128.15,6.52
34,6.60,175.45,27.81,788.00,704.00,east,131.07,4.06
35,6.80,180.06,26.90,756.00,760.00,east,135.48,4.70
36,7.00,183.67,27.14,704.00,804.00,east,138.46,3.62
37,7.20,188.17,26.09,664.00,688.00,e ext,142.88,4.62
38,7.40,191.80,23.46,624.00,552.00,e ext,147.35,4.49
39,7.60,195.48,20.79,612.00,572.00,e ext,151.87,4.55
40,7.80,196.38,21.50,584.00,380.00,e ext,152.29,1.14
41,8.00,195.43,23.55,636.00,452.00,e ext,150.46,2.25
42,8.20,195.53,19.46,724.00,496.00,e ext,152.58,4.09
43,8.40,195.80,14.45,716.00,536.00,e ext,155.40,5.02
44,8.60,194.18,12.62,696.00,516.00,e ext,155.01,2.44
45,8.80,194.85,6.64,692.00,572.00,e ext,158.88,6.02
46,9.00,193.31,5.02,684.00,504.00,e ext,158.55,2.23
47,9.20,190.59,4.86,696.00,524.00,south,156.43,2.73
48,9.40,185.37,8.24,776.00,464.00,south,150.22,6.22
49,9.60,177.75,13.37,776.00,608.00,south,141.03,9.19
50,9.80,170.69,16.86,768.00,608.00,south,133.29,7.87
51,10.00,164.21,19.33,808.00,632.00,south,126.63,6.93
52,10.20,156.34,22.68,772.00,532.00,south,118.37,8.56
53,10.40,148.51,25.99,760.00,492.00,south,110.20,8.50
54,10.60,141.66,29.82,812.00,532.00,south,102.48,7.85
55,10.80,134.91,33.19,792.00,540.00,south,95.13,7.54
56,11.00,125.71,39.26,768.00,536.00,south,84.18,11.02
57,11.20,118.35,44.17,836.00,500.00,south,75.41,8.85
58,11.40,110.22,49.36,820.00,616.00,south,65.90,9.64
59,11.60,106.01,53.57,588.00,408.00,south,59.95,5.96
60,11.80,95.06,60.68,844.00,936.00,south,47.13,13.05
61,12.00,88.69,65.20,884.00,736.00,south,39.45,7.82
62,12.20,83.80,67.26,968.00,628.00,south,34.70,5.30
63,12.40,78.63,69.33,1020.00,708.00,south,29.95,5.57
64,12.60,74.08,71.80,904.00,780.00,south,25.45,5.18
65,12.80,68.91,73.09,988.00,732.00,west,21.85,5.32
66,13.00,64.52,74.03,920.00,684.00,west,19.44,4.50
67,13.20,60.74,74.68,876.00,740.00,west,17.96,3.83
68,13.40,57.92,76.83,840.00,764.00,west,15.54,3.55
69,13.60,57.36,81.50,812.00,548.00,west,10.85,4.70
70,13.80,56.56,87.44,828.00,608.00,platform larger,4.89,5.99
71,14.00,55.98,91.06,808.00,404.00,platform larger,1.45,3.67
72,14.20,56.67,94.30,696.00,312.00,platform,0.00,3.31
73,14.40,58.06,94.77,712.00,232.00,platform,0.00,1.48
74,14.60,57.37,94.54,692.00,124.00,platform,0.00,0.74
75,14.80,56.63,95.29,672.00,156.00,platform,0.00,1.05
76,15.00,56.63,95.29,712.00,104.00,platform,0.00,0.00
77,15.20,56.63,95.29,704.00,80.00,platform,0.00,0.00
78,15.40,57.33,95.52,736.00,96.00,platform,0.00,0.73
79,15.60,57.33,95.52,684.00,116.00,platform,0.00,0.00
80,15.80,58.03,95.74,680.00,164.00,platform,0.00,0.73
81,16.00,58.67,96.92,752.00,192.00,platform,0.00,1.34
