Track file,I:\Rat Navigation Data\backup1\exp nestle 3_0002\data\track_00088.trk
Object,0
Samples,160
treatment,3,
cage,36,
mark,2,
id,106,
trial,8,
date,2009-07-27 13:02:34.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance to zone [platform [Acquisition Zonedef]],Distance moved
1,0.00,119.93,13.49,624.00,484.00,s ext,99.38,-
2,0.20,128.51,11.89,692.00,420.00,s ext,105.87,8.73
3,0.40,136.39,10.89,656.00,388.00,s ext,111.74,7.94
4,0.60,142.65,11.74,656.00,480.00,s ext,115.39,6.32
5,0.80,146.13,14.03,576.00,448.00,south,116.26,4.16
6,1.00,148.44,15.65,636.00,412.00,south,116.85,2.83
7,1.20,147.67,20.09,656.00,428.00,south,113.34,4.50
8,1.40,144.85,26.10,660.00,452.00,south,107.31,6.64
9,1.60,142.83,30.89,800.00,436.00,south,102.71,5.20
10,1.80,140.36,35.04,720.00,312.00,south,98.17,4.83
11,2.00,137.47,40.07,740.00,660.00,south,92.79,5.80
12,2.20,131.73,46.08,804.00,464.00,south,84.58,8.31
13,2.40,126.93,50.70,868.00,440.00,south,77.98,6.66
14,2.60,123.45,54.72,856.00,508.00,south,72.81,5.31
15,2.80,120.56,57.68,840.00,272.00,south,68.75,4.14
16,3.00,118.13,59.68,768.00,288.00,south,65.61,3.15
17,3.20,116.40,62.21,772.00,524.00,south,62.77,3.06
18,3.40,114.78,64.65,812.00,432.00,south,60.09,2.93
19,3.60,113.63,68.39,820.00,456.00,south,57.18,3.91
20,3.80,113.57,71.22,876.00,496.00,south,55.76,2.83
21,4.00,113.85,75.37,976.00,580.00,south,54.22,4.16
22,4.20,114.14,79.47,916.00,532.00,south,52.95,4.11
23,4.40,113.79,83.58,896.00,484.00,south,51.20,4.12
24,4.60,113.55,87.62,940.00,516.00,south,49.80,4.05
25,4.80,114.52,92.30,956.00,640.00,east,49.81,4.78
26,5.00,115.60,97.04,1012.00,640.00,east,50.37,4.87
27,5.20,117.54,101.30,1000.00,676.00,east,52.14,4.68
28,5.40,118.37,106.18,1012.00,644.00,east,53.11,4.95
29,5.60,119.48,110.46,980.00,528.00,east,54.68,4.42
30,5.80,120.82,115.50,948.00,584.00,east,56.83,5.21
