Track file,I:\Rat Navigation Data\exp nesté 1morris_0001\data\track_00044.trk,,,,,,
Object,0,,,,,,
Samples,180,,,,,,
id,95,,,,,,
trial,4,,,,,,
date,25:44.0,yyyy-MM-dd HH:mm:ss,,,,,
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance to zone [platform [Acquisition Zonedef]]
1,0,186.07,169.17,204,284,e ext,143.04
2,0.2,183.44,169.08,64,196,e ext,140.57
3,0.4,194.6,177.21,60,124,e ext,154.02
4,0.6,195.36,176.48,68,48,e ext,154.42
5,0.8,-,-,-,-,-,-
6,1,187.97,169.98,60,-,e ext,145.1
7,1.2,184,167.26,92,144,e ext,140.41
8,1.4,179.01,163.21,136,196,e ext,134.3
9,1.6,174.3,160.41,176,200,e ext,128.91
10,1.8,168.51,155.43,220,236,east,121.78
11,2,162.06,150.51,228,312,east,114.11
12,2.2,154.88,144.81,256,308,east,105.58
13,2.4,147.09,138.56,272,360,east,96.46
14,2.6,138.92,133.57,324,380,east,87.39
15,2.8,131.14,130.63,352,436,east,79.17
16,3,122.87,129.41,364,476,north,70.84
17,3.2,115.48,128.51,400,452,north,63.41
18,3.4,106.73,128.41,420,516,north,54.84
19,3.6,98.76,128.61,460,520,north,47.18
20,3.8,90.1,129.05,448,580,north,39.06
21,4,82.16,129.79,448,504,north,32.02
22,4.2,73.45,131.59,392,512,west,25.43
23,4.4,65.38,133.71,416,504,west,20.53
24,4.6,57.23,136.23,348,508,west,17.77
25,4.8,51.18,139.53,332,408,west,18.97
26,5,45.79,143.8,332,392,west,22.63
27,5.2,38.72,150.51,280,396,west,29.91
28,5.4,35.52,154,308,276,west,33.96
29,5.6,31.44,159.7,288,316,west,40.54
30,5.8,25.59,169.17,88,288,w ext,51.39
31,6,29.01,162.37,104,168,w ext,43.84
32,6.2,22.37,171.52,68,172,w ext,54.76
33,6.4,22.37,171.52,60,40,w ext,54.76
34,6.6,20.92,169.39,68,104,w ext,53.39
35,6.8,21.9,165.24,72,124,w ext,49.22
36,7,-,-,-,-,-,-
37,7.2,26.98,156,156,-,w ext,38.69
38,7.4,29.52,150.72,208,188,west,32.83
39,7.6,34.36,144.98,244,308,west,25.66
40,7.8,38.34,140.62,264,276,west,20.29
41,8,44.62,134.43,272,360,west,13.27
42,8.2,50.05,128.84,316,356,west,8.35
43,8.4,56.17,122.8,336,404,west,6.31
44,8.6,62.93,117.15,368,464,west,9.68
45,8.8,69.59,111.89,420,516,west,15.82
46,9,76.87,106.94,396,552,west,23.72
47,9.2,84.06,101.54,452,552,west,31.92
48,9.4,90.46,96.26,484,576,south,39.68
49,9.6,96.09,90.96,496,508,south,46.93
50,9.8,102.37,85.6,544,592,south,54.92
51,10,107.91,81.45,544,488,south,61.74
52,10.2,112.73,77.13,580,524,south,68.05
53,10.4,118.9,72.5,576,564,south,75.7
54,10.6,123.68,68.4,512,496,south,81.91
55,10.8,129.14,64.68,536,456,east,88.5
56,11,133.91,61.56,496,400,east,94.2
57,11.2,138.7,59.8,412,404,east,99.21
58,11.4,142.13,59.02,376,348,east,102.56
59,11.6,146.29,58.83,384,352,east,106.27
60,11.8,151.26,61.84,336,424,east,109.26
61,12,154.92,65.32,316,364,east,111.1
62,12.2,158.79,71.6,364,408,east,112.32
63,12.4,162.85,78.16,352,412,east,114.1
64,12.6,166.34,85.13,344,432,east,115.73
65,12.8,170.19,94.33,360,440,east,117.81
66,13,173.1,100.07,328,384,east,119.96
67,13.2,172.69,103.96,144,376,east,119.22
68,13.4,173.91,107.91,160,208,east,120.23
69,13.6,179.68,115.32,212,300,e ext,125.94
70,13.8,182.17,121.75,128,244,e ext,128.66
71,14,179.75,122.4,136,168,e ext,126.28
72,14.2,178.45,125.21,124,156,east,125.21
73,14.4,177.73,126.08,148,128,east,124.58
74,14.6,173.05,128.15,132,208,east,120.15
75,14.8,168.4,130.08,144,220,east,115.78
76,15,166.97,131.65,296,216,east,114.6
77,15.2,160.81,133.95,356,364,east,108.92
78,15.4,152.36,136.4,356,432,east,101.12
79,15.6,145.65,139.89,348,432,east,95.39
80,15.8,139.1,144.87,396,520,north,90.54
81,16,133.24,149.09,324,480,north,86.54
82,16.2,126.66,154.71,340,416,north,82.98
83,16.4,120.69,158.95,376,460,north,79.96
84,16.6,115.43,162.65,324,428,north,77.59
85,16.8,110.11,166.49,260,424,north,75.69
86,17,106.34,170.77,260,384,north,75.72
87,17.2,103.94,169.6,128,316,north,73.16
88,17.4,103.25,172.8,112,192,north,74.95
89,17.6,102.53,175.2,120,176,north,76.22
90,17.8,105.94,180.82,176,200,north,82.69
91,18,107.69,183.74,120,184,north,86.04
92,18.2,106.17,186.09,116,132,north,86.86
93,18.4,104.49,184.92,104,148,north,84.9
94,18.6,101.25,185.31,80,120,north,83.22
95,18.8,97.95,183.16,104,128,north,79.51
96,19,94.69,180.29,112,168,north,75.24
97,19.2,92.27,177.6,108,124,north,71.64
98,19.4,89.89,172.52,112,196,north,66.16
99,19.6,89.11,170.06,140,140,north,63.73
100,19.8,87.57,166.82,248,220,north,60.22
101,20,86.84,161.3,248,296,north,55.44
102,20.2,86.89,155.14,304,280,north,50.89
103,20.4,88.46,147.65,304,368,north,46.99
104,20.6,89.25,141.81,348,332,north,44.25
105,20.8,90.77,135.38,320,388,north,42.22
106,21,91.54,129.77,368,344,north,40.66
107,21.2,93.74,123.57,344,408,north,41.13
108,21.4,95.21,117.43,344,384,north,41.61
109,21.6,98.08,110.71,388,428,north,44.34
110,21.8,100.91,104.69,460,464,east,47.77
111,22,105.12,97.99,472,532,east,53.18
112,22.2,109.28,91.88,548,556,east,58.88
113,22.4,113.42,84.19,560,628,east,65.51
114,22.6,116.16,76.28,584,640,south,71.46
115,22.8,118.9,68.1,588,628,south,78.01
116,23,120.97,59.65,548,616,south,84.42
117,23.2,122.38,50.97,524,568,south,90.78
118,23.4,123.79,42.76,480,468,south,97.22
119,23.6,124.54,35.21,360,432,south,102.98
120,23.8,126.02,24.62,316,420,s ext,111.68
121,24,128.13,18.76,272,316,s ext,117.48
122,24.2,127.45,18.95,112,232,s ext,116.89
123,24.4,134.39,8.41,104,216,s ext,129.43
124,24.6,136.4,9.5,84,140,s ext,129.9
125,24.8,137.69,12.7,100,168,s ext,128.35
126,25,136.94,17.61,88,180,s ext,124.23
127,25.2,136.18,23.31,120,192,s ext,119.62
128,25.4,135.46,26.22,168,160,s ext,117.06
129,25.6,134.05,31.91,252,244,south,112.11
130,25.8,133.29,39.78,268,296,south,106.33
131,26,131.89,46.75,396,376,south,100.86
132,26.2,130.5,53.5,484,424,south,95.76
133,26.4,129.13,61.6,484,520,east,90.13
134,26.6,127.79,69.44,492,472,east,84.94
135,26.8,127.14,76.27,516,496,east,81.28
136,27,125.85,84.48,492,504,east,76.96
137,27.2,125.25,91.07,480,468,east,74.41
138,27.4,124.63,95.42,464,384,east,72.79
139,27.6,123.33,100.44,408,384,east,70.58
140,27.8,119.95,107.47,380,508,east,66.36
141,28,117.23,112.98,424,452,east,63.46
142,28.2,114.52,119.85,452,476,north,61.06
143,28.4,111.05,126.64,500,544,north,58.7
144,28.6,108.28,133.53,396,472,north,57.72
145,28.8,105.49,141.23,376,476,north,58
146,29,102.65,149.11,392,472,north,59.47
147,29.2,99.76,157.21,384,504,north,61.79
148,29.4,97.57,164.07,368,400,north,64.75
149,29.6,96.14,172.03,340,412,north,69.63
150,29.8,95.48,180.35,296,340,north,75.78
151,30,94,187.17,244,316,n ext,80.44
152,30.2,93.28,192.47,204,296,n ext,84.52
153,30.4,-,-,-,-,-,-
154,30.6,-,-,-,-,-,-
155,30.8,-,-,-,-,-,-
156,31,-,-,-,-,-,-
157,31.2,-,-,-,-,-,-
158,31.4,-,-,-,-,-,-
159,31.6,78.68,196.08,64,-,n ext,81.24
160,31.8,76.33,192.67,60,108,n ext,77.22
161,32,74.07,187.61,84,144,n ext,71.68
162,32.2,71.11,181.97,108,176,north,65.37
163,32.4,69.7,177.96,240,228,north,61.13
164,32.6,65.43,170.47,204,324,north,52.65
165,32.8,60.49,163.43,324,376,north,44.47
166,33,56.37,156.42,352,396,west,36.6
167,33.2,51.57,148.05,360,504,west,27.42
168,33.4,48.93,139.96,364,492,west,19.06
169,33.6,44.74,130.41,304,484,west,9.26
170,33.8,42.66,121.06,260,436,west,0.59
171,34,40.41,115.57,280,268,platform,0
172,34.2,41.97,113.83,264,216,platform,0
173,34.4,41.97,113.83,344,200,platform,0
174,34.6,42.75,113.77,340,180,platform,0
175,34.8,43.51,114.53,368,148,platform,0
176,35,43.52,113.72,364,84,platform,0
177,35.2,43.52,113.72,328,84,platform,0
178,35.4,42.75,113.77,344,88,platform,0
179,35.6,42.75,113.77,344,64,platform,0
180,35.8,43.52,113.72,348,108,platform,0
