Track file,I:\Rat Navigation Data\exp nesté 1morris_0002\data\track_00030.trk,,,,,,,
Object,0,,,,,,,
Samples,62,,,,,,,
id,93,,,,,,,
trial,2,,,,,,,
date,35:37.0,yyyy-MM-dd HH:mm:ss,,,,,,
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance moved,Distance to zone [platform [Acquisition Zonedef]]
1,0,168.21,19.6,136,64,e ext,-,146.21
2,0.2,168.91,19.16,76,68,e ext,0.82,147.03
3,0.4,-,-,-,-,-,-,-
4,0.6,-,-,-,-,-,-,-
5,0.8,-,-,-,-,-,-,-
6,1,-,-,-,-,-,-,-
7,1.2,166.13,22.89,304,-,e ext,-,142.56
8,1.4,164.72,22.69,488,384,e ext,1.42,141.56
9,1.6,164.7,18.66,168,408,e ext,4.04,144.02
10,1.8,164.72,22.69,168,248,e ext,4.04,141.56
11,2,158.5,29.98,68,236,e ext,9.58,132.21
12,2.2,-,-,-,-,-,-,-
13,2.4,-,-,-,-,-,-,-
14,2.6,154.37,30.1,92,-,e ext,-,128.83
15,2.8,150.26,33.8,132,192,e ext,5.53,123.32
16,3,148.21,34.66,180,184,e ext,2.22,121.17
17,3.2,144.81,36.01,252,216,east,3.66,117.65
18,3.4,141.44,34.63,292,304,south,3.65,115.88
19,3.6,137.41,32.55,376,340,south,4.53,114.16
20,3.8,133.41,28.64,380,396,south,5.59,113.9
21,4,128.74,23.91,368,420,s ext,6.65,114.04
22,4.2,124.72,18.76,344,392,s ext,6.54,115.29
23,4.4,120.66,10.57,276,388,s ext,9.14,119.34
24,4.6,118.59,7.23,276,216,s ext,3.93,120.91
25,4.8,114.36,5.03,164,352,s ext,4.77,120.41
26,5,110.07,6.37,92,240,s ext,4.49,117
27,5.2,108.65,9.26,164,200,s ext,3.22,113.79
28,5.4,106.51,12.12,240,284,s ext,3.56,110.24
29,5.6,102.92,14.86,308,260,s ext,4.52,106.05
30,5.8,97.88,18.24,408,372,s ext,6.07,100.62
31,6,92.75,19.52,472,416,s ext,5.28,97.1
32,6.2,86.78,19.5,524,516,s ext,5.97,94.59
33,6.4,80.63,17.3,500,544,s ext,6.53,94.4
34,6.6,74.27,13.75,424,420,s ext,7.28,95.91
35,6.8,70.15,10.56,316,356,s ext,5.21,98.03
36,7,66.96,10.41,284,344,s ext,3.19,97.55
37,7.2,66.28,12.08,348,168,s ext,1.8,95.79
38,7.4,64.08,15.08,388,240,s ext,3.72,92.43
39,7.6,61.2,19.65,384,292,s ext,5.41,87.43
40,7.8,59.06,23.51,396,292,south,4.41,83.3
41,8,55.41,28.62,400,372,south,6.28,77.78
42,8.2,51.81,34.61,368,416,south,6.99,71.51
43,8.4,51.43,40.76,376,360,south,6.16,65.35
44,8.6,51.17,49.47,412,396,south,8.71,56.64
45,8.8,51.55,56.44,384,396,south,6.99,49.72
46,9,51.88,63.25,404,380,west,6.82,42.96
47,9.2,53.77,71.84,436,432,west,8.79,34.74
48,9.4,54.01,80.68,436,536,west,8.85,26.1
49,9.6,53.4,89.28,448,468,west,8.62,17.55
50,9.8,51.95,97,472,472,west,7.86,9.71
51,10,50.44,103.99,424,456,west,7.15,2.62
52,10.2,48.92,106.35,480,280,platform,2.81,0
53,10.4,47.38,109.54,512,312,platform,3.54,0
54,10.6,47.37,110.33,488,144,platform,0.79,0
55,10.8,48.13,110.3,460,172,platform,0.76,0
56,11,47.37,111.12,452,160,platform,1.12,0
57,11.2,45.84,111.19,472,172,platform,1.53,0
58,11.4,46.6,111.95,464,224,platform,1.07,0
59,11.6,46.6,111.95,444,180,platform,0,0
60,11.8,47.36,111.91,476,168,platform,0.76,0
61,12,48.12,111.88,476,184,platform,0.76,0
62,12.2,48.11,112.66,464,108,platform,0.79,0
