Track file,I:\Rat Navigation Data\exp nesté 1morris_0003\data\track_00046.trk,,,,,,,
Object,0,,,,,,,
Samples,48,,,,,,,
id,121,,,,,,,
trial,2,,,,,,,
date,25:29.0,yyyy-MM-dd HH:mm:ss,,,,,,
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance to zone [platform [Acquisition Zonedef]],Distance moved
1,0,80.99,8.05,124,308,s ext,103.28,-
2,0.2,80.06,4.93,64,108,s ext,105.98,3.25
3,0.4,83.41,10.53,104,136,s ext,101.71,6.52
4,0.6,79.37,6.67,216,216,s ext,104.11,5.59
5,0.8,78.58,6.46,248,120,s ext,104.09,0.82
6,1,78.58,6.46,284,124,s ext,104.09,0
7,1.2,76.19,5.77,292,232,s ext,104.11,2.48
8,1.4,74.7,7.24,344,292,s ext,102.31,2.1
9,1.6,73.2,8.69,320,256,s ext,100.54,2.08
10,1.8,71.71,10.12,344,232,s ext,98.8,2.07
11,2,69.4,11.26,344,208,s ext,97.19,2.57
12,2.2,67.15,13.33,348,220,s ext,94.71,3.06
13,2.4,65.65,14.69,376,156,s ext,93.1,2.03
14,2.6,68.09,15.53,192,320,s ext,92.74,2.57
15,2.8,61.75,16.11,372,388,s ext,91.02,6.36
16,3,59.34,16.14,368,220,s ext,90.63,2.41
17,3.2,56,14.83,360,192,s ext,91.56,3.59
18,3.4,53.46,13.78,424,216,s ext,92.4,2.74
19,3.6,50.13,13.33,388,212,s ext,92.7,3.36
20,3.8,46.76,12.81,388,200,s ext,93.17,3.41
21,4,44.23,12.65,404,192,s ext,93.37,2.53
22,4.2,41.79,13.5,348,344,s ext,92.59,2.59
23,4.4,38.55,14.97,376,220,s ext,91.31,3.56
24,4.6,36.18,16.85,384,216,s ext,89.64,3.02
25,4.8,33.12,20.43,420,252,s ext,86.47,4.7
26,5,30.85,23.39,408,236,s ext,83.91,3.74
27,5.2,28.67,27.42,384,256,s ext,80.37,4.58
28,5.4,26.68,33.56,392,336,w ext,74.82,6.45
29,5.6,25.57,40.06,388,292,w ext,68.78,6.59
30,5.8,25.32,46.84,408,332,w ext,62.33,6.79
31,6,25.02,53.56,420,324,west,56.04,6.72
32,6.2,25.69,62.39,424,396,west,47.54,8.86
33,6.4,27.12,71.2,420,380,west,38.89,8.92
34,6.6,29.22,78.95,452,384,west,31.01,8.03
35,6.8,32.02,86.51,468,416,west,23.03,8.06
36,7,33.92,95.44,472,444,west,14.56,9.13
37,7.2,36.46,103.22,492,500,west,6.84,8.19
38,7.4,38.87,110.72,508,440,west,0.56,7.87
39,7.6,38.86,114.87,484,440,platform,0,4.15
40,7.8,39.62,117.28,392,340,platform,0,2.53
41,8,41.95,117.08,344,248,platform,0,2.33
42,8.2,42.72,117.01,420,132,platform,0,0.77
43,8.4,44.25,116.89,488,196,platform,0,1.54
44,8.6,44.26,116.08,496,112,platform,0,0.8
45,8.8,44.26,116.08,460,196,platform,0,0
46,9,44.26,116.08,416,116,platform,0,0
47,9.2,43.48,116.95,400,104,platform,0,1.16
48,9.4,44.26,116.08,432,112,platform,0,1.16
