Track file,I:\Rat Navigation Data\exp nesté 1morris_0002\data\track_00018.trk,,,,,,
Object,0,,,,,,
Samples,423,,,,,,
id,90,,,,,,
trial,2,,,,,,
date,05:48.0,yyyy-MM-dd HH:mm:ss,,,,,
Sample no.,Time,X,Y,Area,ZONES,Distance moved,Distance to zone [platform [Acquisition Zonedef]]
1,0,168.5,36.83,124,e ext,-,136.63
2,0.2,166.43,40.8,268,e ext,4.48,132.77
3,0.4,165.16,47.23,396,e ext,6.55,128.41
4,0.6,163.22,54.68,416,e ext,7.69,123.18
5,0.8,159.97,64.97,448,east,10.79,115.87
6,1,156.09,76.54,484,east,12.21,108.14
7,1.2,152.24,87.37,492,east,11.5,101.49
8,1.4,148.98,95.08,488,platform reversal,8.36,96.77
9,1.6,143.52,102.38,516,platform reversal,9.12,90.3
10,1.8,137.25,108.38,520,east,8.67,83.58
11,2,131.62,112.55,540,east,7,77.85
12,2.2,126.01,117.25,576,east,7.33,72.34
13,2.4,121.07,121.15,604,east,6.29,67.71
14,2.6,116.08,124.26,608,north,5.88,63.18
15,2.8,113.93,125.48,572,north,2.47,61.29
16,3,109.59,125.81,580,north,4.36,57.09
17,3.2,103.78,123.3,608,north,6.32,50.91
18,3.4,99.48,118.95,592,north,6.12,46
19,3.6,95.24,112.67,644,north,7.57,41.47
20,3.8,91.78,105.12,612,west,8.3,38.7
21,4,88.35,96.88,604,west,8.94,37.49
22,4.2,85.59,89.2,620,south,8.15,38.57
23,4.4,84.2,80,596,south,9.3,42.87
24,4.6,82.75,72.7,600,south,7.44,47
25,4.8,81.95,63.75,560,south,8.99,53.57
26,5,80.37,55.9,540,south,8,59.25
27,5.2,79.51,50.27,548,south,5.7,63.7
28,5.4,79.39,45.43,500,south,4.84,67.94
29,5.6,80.76,41.59,520,south,4.07,71.99
30,5.8,84.4,39.75,556,south,4.09,75.29
31,6,90.24,38.92,576,south,5.89,78.88
32,6.2,97.44,38.74,584,south,7.2,82.96
33,6.4,104.52,38.93,592,south,7.09,86.93
34,6.6,111.5,38.66,516,south,6.98,91.55
35,6.8,117.01,38.11,488,south,5.54,95.65
36,7,121.13,36.68,516,south,4.36,99.53
37,7.2,123.86,35.34,484,south,3.04,102.4
38,7.4,126.6,33.07,476,south,3.56,105.94
39,7.6,129.34,30.69,448,south,3.63,109.56
40,7.8,131.42,25.76,448,s ext,5.35,114.53
41,8,132.87,19.08,388,s ext,6.84,120.38
42,8.2,132.3,11.98,328,s ext,7.13,125.35
43,8.4,129.63,9.16,324,s ext,3.89,125.84
44,8.6,125.54,7.56,304,s ext,4.39,124.63
45,8.8,120,6.03,344,s ext,5.75,122.69
46,9,115.07,6.83,356,s ext,5,119.29
47,9.2,107.19,6.5,348,s ext,7.89,115.41
48,9.4,100.64,8.3,392,s ext,6.79,110.67
49,9.6,93.24,9.5,388,s ext,7.5,106.35
50,9.8,84.96,10.87,428,s ext,8.39,101.92
51,10,76.6,13.48,436,s ext,8.76,96.8
52,10.2,68.83,14.84,432,s ext,7.88,93.57
53,10.4,61.89,18.03,456,s ext,7.65,89.14
54,10.6,54.01,20.67,372,s ext,8.3,85.57
55,10.8,47.64,22.84,368,s ext,6.73,83.15
56,11,42.82,24.66,364,s ext,5.15,81.4
57,11.2,39.1,29.83,384,s ext,6.37,76.45
58,11.4,36.32,36.36,420,south,7.1,70.25
