Track file,I:\Rat Navigation Data\exp nesté 1morris_0001\data\track_00006.trk,,,,,,
Object,0,,,,,,
Samples,450,,,,,,
id,104,,,,,,
trial,2,,,,,,
date,34:30.0,yyyy-MM-dd HH:mm:ss,,,,,
73,14.4,29.27,33.61,296,316,w ext,74.19
74,14.6,36.93,33.74,384,416,s ext,72.78
75,14.8,46.03,33.45,388,548,south,72.55
76,15,56.61,34.45,412,584,south,72.13
77,15.2,66.8,34.08,540,664,south,74.35
78,15.4,77.55,35.1,744,836,south,76.65
79,15.6,87.21,34.36,772,924,south,81.36
80,15.8,96.66,33.74,744,844,south,86.69
81,16,106.62,32.3,676,836,south,93.49
82,16.2,116.37,30.71,540,784,south,100.76
83,16.4,125.97,28.96,412,704,south,108.45
84,16.6,132.75,27.98,312,492,s ext,113.89
85,16.8,138.8,28.56,292,404,s ext,117.87
86,17,142.82,30.58,288,284,s ext,119.54
87,17.2,146.18,34.59,316,364,e ext,119.6
88,17.4,149.58,41.29,368,452,east,118.39
89,17.6,151.73,49.42,396,476,east,115.73
90,17.8,154,58.47,420,496,east,113.24
91,18,155.69,66.9,440,508,east,111.17
92,18.2,157.59,77.18,484,596,east,109.37
93,18.4,160.43,87.55,496,628,east,109.44
94,18.6,162.9,100.08,476,692,east,109.82
95,18.8,165.76,113.93,484,680,east,112
96,19,168.05,127.22,508,736,east,115.07
97,19.2,170.76,141.95,440,724,east,120.28
98,19.4,172.62,154.96,408,592,east,125.53
99,19.6,172.89,167.63,380,564,e ext,130.28
100,19.8,172.34,180.09,356,552,e ext,135.23
101,20,170.18,187.88,268,464,n ext,137.26
102,20.2,167.05,195.16,248,364,n ext,138.56
103,20.4,161.62,199.23,204,380,n ext,136.45
104,20.6,153.96,200.21,188,312,n ext,130.98
105,20.8,146.7,197.69,152,268,n ext,123.77
106,21,137.56,192.77,148,276,n ext,113.62
107,21.2,128.6,187.58,224,348,north,103.47
108,21.4,120.01,184.01,268,420,north,94.73
109,21.6,110.03,181.59,300,480,north,86
110,21.8,101.03,178.38,388,528,north,77.64
111,22,89.9,176.66,392,620,north,69.48
112,22.2,79.76,176.01,428,684,north,63.48
113,22.4,69.76,176.29,360,612,north,59.57
114,22.6,59.06,177.67,332,556,north,57.91
115,22.8,49.91,179.55,344,508,n ext,58.55
116,23,41.62,180.04,300,468,w ext,58.98
117,23.2,35.54,180.86,216,348,w ext,60.4
118,23.4,30.99,181.17,156,268,w ext,61.46
119,23.6,-,-,-,-,-,-
120,23.8,-,-,-,-,-,-
121,24,25.28,174.78,68,-,w ext,56.78
122,24.2,23.96,170.8,96,156,w ext,53.49
123,24.4,24.24,165.18,188,204,w ext,48.19
124,24.6,25.36,157.48,312,300,w ext,40.73
125,24.8,26.49,148.11,348,428,west,31.99
126,25,28.37,136.96,396,520,west,21.56
127,25.2,30.12,126.09,440,572,west,12.66
128,25.4,32.56,113.65,460,652,west,6.31
129,25.6,34.85,101.51,504,692,west,9.19
130,25.8,36.13,87.79,468,764,west,20.08
131,26,37.24,74.87,480,700,west,32.2
132,26.2,39.06,62.9,488,712,west,43.58
133,26.4,41.46,49.24,412,748,west,56.91
134,26.6,43.1,37.92,404,640,south,68.14
135,26.8,45.4,25.72,380,656,s ext,80.29
136,27,47.81,15.23,304,532,s ext,90.76
137,27.2,49.95,11.3,276,380,s ext,94.72
138,27.4,51.49,10.02,176,300,s ext,96.05
139,27.6,53.98,10.12,144,248,s ext,96.09
140,27.8,57.97,8.88,120,216,s ext,97.68
141,28,62.92,9.88,220,284,s ext,97.35
142,28.2,71.08,12.76,332,408,s ext,96.09
143,28.4,79.9,18.04,560,636,s ext,93.46
144,28.6,88.32,20.66,672,656,s ext,94.15
145,28.8,96.49,22.57,692,708,south,96.15
146,29,107.29,23.74,556,824,south,100.91
147,29.2,118.49,22.66,416,764,s ext,108.34
148,29.4,126.07,20.2,324,548,s ext,115.04
149,29.6,132.22,17.5,184,372,s ext,121.12
150,29.8,136.29,16.03,204,228,s ext,124.94
151,30,139.67,14.65,152,228,s ext,128.26
152,30.2,144.37,14.38,168,208,s ext,131.73
153,30.4,147.72,14.61,220,188,s ext,133.95
154,30.6,151.07,15.71,292,248,s ext,135.61
155,30.8,153.75,17.12,188,256,e ext,136.63
156,31,155.77,18.9,168,212,e ext,136.97
157,31.2,157.11,25.89,256,368,e ext,133.58
158,31.4,159.22,33.46,340,388,e ext,130.77
159,31.6,162.13,40.76,296,380,e ext,129.16
160,31.8,164.39,45.6,188,292,e ext,128.55
161,32,166.07,52.73,200,292,e ext,126.6
162,32.2,168.54,58.74,280,296,e ext,126.22
163,32.4,171.3,67.84,336,384,e ext,125.36
164,32.6,174.34,78.19,364,492,e ext,125.16
165,32.8,176.83,88.97,428,528,e ext,125.27
166,33,180.72,103.13,428,616,e ext,127.28
167,33.2,185.61,115.94,432,588,e ext,131.88
168,33.4,189.01,128.12,304,520,e ext,136
169,33.6,192.33,138.54,300,396,e ext,140.75
170,33.8,195.67,148.21,228,376,e ext,145.96
171,34,198.04,156.73,168,284,e ext,150.36
172,34.2,197.6,164.31,92,252,e ext,152.18
173,34.4,193.63,167.06,140,184,e ext,149.35
174,34.6,188.72,169.25,236,280,e ext,145.53
175,34.8,181.94,170.47,348,384,e ext,139.72
176,35,173.56,171.82,320,476,e ext,132.61
177,35.2,164.36,172.66,344,520,east,124.71
178,35.4,154.65,175.07,364,588,north,117.35
179,35.6,144.75,175.61,368,580,north,109.22
180,35.8,132.59,177.38,320,672,north,100.12
181,36,123.72,178.93,368,552,north,94.11
182,36.2,112.5,182.11,328,648,north,88.08
183,36.4,102.91,186.43,340,612,north,85.12
184,36.6,95.68,189.98,316,512,n ext,83.71
185,36.8,87.6,195.84,236,488,n ext,84.68
186,37,83.53,197.68,84,256,n ext,84.59
187,37.2,81.09,198.69,68,96,n ext,84.56
188,37.4,-,-,-,-,-,-
189,37.6,-,-,-,-,-,-
190,37.8,70.8,192.48,76,-,n ext,75.26
191,38,67.76,189.45,188,200,n ext,71.48
192,38.2,64.13,183.24,260,344,n ext,64.52
193,38.4,59.87,176.63,352,436,north,57.06
194,38.6,54.96,169.63,400,584,north,49.26
195,38.8,50.19,161.17,384,600,west,40.28
196,39,45.43,151.94,384,584,west,30.77
197,39.2,41.32,142.4,436,644,west,21.52
198,39.4,37.09,130.89,420,688,west,11.77
199,39.6,34.13,119.51,444,672,west,5.73
200,39.8,30.9,106.77,464,700,west,9.42
201,40,29,94.32,492,676,west,18.44
202,40.2,28.51,81.59,476,656,west,29.05
203,40.4,28.65,68.72,448,628,west,40.57
204,40.6,31.25,57.25,464,648,west,50.71
205,40.8,34.45,44.2,428,732,west,62.79
206,41,38.66,34.41,424,620,south,71.93
207,41.2,42.13,26.29,320,504,s ext,79.8
208,41.4,46.7,21.5,248,392,s ext,84.49
209,41.6,52.94,17.4,252,356,s ext,88.76
210,41.8,61,16.77,352,468,s ext,90.25
211,42,69.81,17.95,480,688,s ext,90.74
212,42.2,77.61,18.37,576,704,s ext,92.42
213,42.4,86.78,19.5,636,724,s ext,94.59
214,42.6,93.49,19.61,564,496,s ext,97.35
215,42.8,100.09,20.16,484,544,s ext,100.04
216,43,105.15,22.03,360,396,s ext,101.14
217,43.2,110.12,25.34,292,396,south,101.19
218,43.4,112.91,29.4,348,440,south,99.6
219,43.6,114.28,34.3,408,404,south,96.66
220,43.8,114.94,40.79,528,504,south,92.28
221,44,114.21,48.02,580,636,south,86.63
222,44.2,111.43,55.17,648,620,south,79.72
223,44.4,109.34,62.76,680,664,south,73.24
224,44.6,106.56,71.56,692,756,south,65.8
225,44.8,104.47,80.06,660,752,south,59.43
226,45,103.74,89.07,664,788,south,54.7
227,45.2,103.72,97.96,596,796,east,51.84
228,45.4,105.12,106.86,596,680,east,51.65
229,45.6,107.29,115.88,596,776,north,53.58
230,45.8,109.55,123.69,628,680,north,56.65
231,46,113.43,133.35,568,804,north,62.58
232,46.2,115.96,141.8,516,676,north,67.79
233,46.4,119.48,151.57,520,652,north,75.17
234,46.6,123.19,161.14,452,604,north,83.26
235,46.8,128.67,170.1,444,576,north,92.72
236,47,135.44,181.03,384,604,north,104.58
237,47.2,141.44,189.73,348,452,n ext,114.65
238,47.4,147.89,200.17,304,436,n ext,126.28
239,47.6,153.63,209.91,140,324,n ext,137.01
240,47.8,153.79,210.99,112,60,n ext,137.86
241,48,152.2,212.16,60,108,n ext,137.48
242,48.2,-,-,-,-,-,-
243,48.4,-,-,-,-,-,-
244,48.6,140.78,212.51,112,-,n ext,129.59
245,48.8,137.05,210.81,108,140,n ext,125.8
246,49,135.33,211.04,72,100,n ext,124.8
247,49.2,128.92,208.41,76,148,n ext,118.59
248,49.4,123.52,206.43,84,160,n ext,113.59
249,49.6,117.32,204.43,112,196,n ext,108.17
250,49.8,111.22,202.77,84,188,n ext,103.15
251,50,-,-,-,-,-,-
252,50.2,-,-,-,-,-,-
253,50.4,-,-,-,-,-,-
254,50.6,93.38,197.97,64,-,n ext,89.3
255,50.8,87.6,194.93,136,192,n ext,83.87
256,51,80.35,190.57,248,328,n ext,76.8
257,51.2,73.33,185.96,280,456,n ext,69.88
258,51.4,67.23,182.62,264,416,n ext,64.79
259,51.6,58.17,180.44,268,476,n ext,60.45
260,51.8,50.01,177.81,264,476,n ext,56.83
261,52,42.71,174.44,264,480,w ext,53.33
262,52.2,34.55,172.48,276,460,w ext,52.26
263,52.4,28.48,172.42,196,368,w ext,53.57
264,52.6,22.37,171.52,116,296,w ext,54.76
265,52.8,20.3,165.93,236,256,w ext,50.55
266,53,18.94,160.87,272,292,w ext,46.81
267,53.2,18.45,151.64,296,384,w ext,39.26
268,53.4,19.5,140.99,336,456,w ext,30.43
269,53.6,21.25,129.42,376,496,west,21.91
270,53.8,22.88,118.1,388,540,west,16.31
271,54,25.2,106.95,420,528,west,14.66
272,54.2,25.75,95.99,404,624,west,19.63
273,54.4,26.88,82.3,396,640,west,29.34
274,54.6,27.97,71.37,420,520,west,38.38
275,54.8,27.94,58.23,456,628,west,50.68
276,55,29.64,47.32,388,588,west,60.74
277,55.2,30.54,38.01,360,540,w ext,69.62
278,55.4,32.45,30.98,300,484,s ext,76.15
279,55.6,34.33,23.94,252,344,s ext,82.83
280,55.8,37.28,19.34,200,284,s ext,87.06
281,56,43.06,18,232,288,s ext,88.05
282,56.2,48.16,19.24,256,296,s ext,86.75
283,56.4,53.32,22.28,264,296,s ext,83.91
284,56.6,57.75,27.62,324,388,south,79.04
285,56.8,62.78,32,400,428,south,75.56
286,57,69.32,38.22,536,520,south,71.01
287,57.2,75.58,43.05,616,624,south,68.54
288,57.4,82.39,47.55,716,628,south,67.47
289,57.6,90.43,51.71,732,816,south,68.29
290,57.8,98.96,56.83,708,816,south,69.64
291,58,107.29,60.6,700,848,south,73.03
292,58.2,116.18,63.86,720,852,south,78.08
293,58.4,124.36,66.07,628,844,south,83.7
294,58.6,131.88,66.59,508,680,east,89.91
295,58.8,137.39,67.27,544,460,east,94.44
296,59,143.65,67.75,536,504,east,99.84
297,59.2,150.06,69.85,520,560,east,104.84
298,59.4,158.79,71.6,468,628,east,112.32
299,59.6,165.66,74.87,460,568,east,117.76
300,59.8,172.03,78.58,428,464,east,122.83
301,60,177.08,82.84,344,412,e ext,126.72
302,60.2,181.53,87.5,292,332,e ext,130.16
303,60.4,183.69,92.61,244,264,e ext,131.41
304,60.6,186.29,101.08,304,316,e ext,133
305,60.8,186.49,109.65,268,348,e ext,132.75
306,61,186.62,117.11,272,276,e ext,132.91
307,61.2,185.76,123.33,272,304,e ext,132.35
308,61.4,184.2,130.34,276,340,e ext,131.48
309,61.6,182.23,140.13,276,448,e ext,131.13
310,61.8,179.79,146.5,272,412,e ext,130.11
311,62,178.64,150.14,200,264,e ext,129.91
312,62.2,173.67,156.29,224,376,east,126.94
313,62.4,169.1,159.43,272,336,east,123.69
314,62.6,160.89,160.14,328,480,east,116.31
315,62.8,153.17,157.44,360,488,east,108.15
316,63,143.89,153.63,392,520,north,98.12
317,63.2,134.9,150.31,424,576,north,88.54
318,63.4,122.91,144.49,460,748,north,75.23
319,63.6,113.65,139.98,472,724,north,64.95
320,63.8,103.91,135.3,512,696,north,54.18
321,64,94.42,131.94,532,820,north,44.12
322,64.2,85.75,131.14,528,788,north,35.83
323,64.4,77.07,131.38,484,668,north,28.37
324,64.6,67.62,132.04,468,672,west,20.99
325,64.8,58.84,132.25,480,660,west,15.32
326,65,50.68,132.63,480,648,west,12.15
327,65.2,40.83,134.33,408,664,west,13.6
328,65.4,33.89,134.88,368,464,west,16.83
329,65.6,27.61,135.36,360,488,west,20.78
330,65.8,21.18,136.84,232,400,west,26.34
331,66,17.11,136.89,272,320,w ext,29.52
332,66.2,12.97,137.92,260,364,w ext,33.49
333,66.4,7.92,140.24,212,312,w ext,38.99
334,66.6,4.51,141.18,116,192,w ext,42.35
335,66.8,4.5,137.03,104,164,w ext,40.14
336,67,4.47,132.87,64,136,w ext,38.26
337,67.2,-,-,-,-,-,-
338,67.4,5.13,120.27,132,-,w ext,34.16
339,67.6,5.86,114.99,208,252,w ext,33
340,67.8,7.38,107.65,256,360,w ext,31.98
341,68,10.51,98.43,316,356,w ext,31.42
342,68.2,13.53,88.53,312,452,w ext,33.86
343,68.4,18.21,79.21,344,520,west,36.96
344,68.6,23.75,71.48,356,532,west,40.18
345,68.8,30.12,65.33,388,512,west,43.26
346,69,37.24,59.77,376,548,west,46.97
347,69.2,43.31,52.48,384,624,west,53.58
348,69.4,47.74,45.81,340,564,south,60.17
349,69.6,52.76,36.74,384,540,south,69.45
350,69.8,57.05,29.2,408,592,south,77.39
351,70,63.08,24,508,588,south,83.47
352,70.2,68.48,22.12,572,496,south,86.39
353,70.4,75.4,20.52,552,548,s ext,89.71
354,70.6,79.98,19.87,496,456,s ext,91.76
355,70.8,85.27,19.22,472,504,s ext,94.27
356,71,89.79,20,472,424,s ext,95.37
357,71.2,94.97,19.77,408,432,s ext,97.89
358,71.4,99.38,21.01,388,340,s ext,98.95
359,71.6,105.87,23.77,384,484,south,100.09
360,71.8,112.22,27.76,396,492,south,100.48
361,72,117.05,32.3,416,500,south,99.99
362,72.2,121.79,38.21,460,572,south,98.91
363,72.4,126.49,44.67,556,600,south,97.97
364,72.6,131.19,50.95,572,656,south,97.79
365,72.8,136.63,57.02,592,700,east,98.91
366,73,142.21,64.76,520,720,east,99.87
367,73.2,147.28,72.05,552,664,east,101.43
368,73.4,153.31,79.57,488,696,east,104.57
369,73.6,159.62,86.73,424,648,east,108.83
370,73.8,163.85,92.76,392,496,east,111.81
371,74,170.9,102,352,568,east,117.59
372,74.2,175.88,110.98,304,560,east,122.12
373,74.4,181.32,121.62,348,572,e ext,127.8
374,74.6,185.23,131.59,316,512,e ext,132.66
375,74.8,190.67,144.55,320,508,e ext,140.29
376,75,193.69,157.37,208,472,e ext,146.36
377,75.2,193.84,168.23,176,360,e ext,149.95
378,75.4,191.13,177.73,224,368,e ext,151.05
379,75.6,184.85,182.06,208,392,e ext,147.24
380,75.8,179.32,185.47,248,384,e ext,143.94
381,76,172.84,188.23,276,420,n ext,139.71
382,76.2,166.52,191.94,248,428,n ext,136.35
383,76.4,161.89,195.45,256,392,n ext,134.47
384,76.6,157.56,201.06,84,332,n ext,134.32
385,76.8,155.05,201.74,132,144,n ext,132.78
386,77,149.25,203.73,148,216,n ext,129.63
387,77.2,144.1,204.2,64,196,n ext,126.12
388,77.4,139.63,203.14,80,120,n ext,122.14
389,77.6,134.18,200.83,108,180,n ext,116.63
390,77.8,129.62,198.1,220,216,n ext,111.47
391,78,124.25,195.28,192,228,n ext,105.72
392,78.2,119.78,192.03,188,220,n ext,100.28
393,78.4,113.54,185.87,232,300,north,91.52
394,78.6,108.43,182.14,304,320,north,85.32
395,78.8,101.78,176.78,340,444,north,76.91
396,79,95.34,171.15,344,460,north,68.44
397,79.2,88.34,166.83,392,496,north,60.69
398,79.4,80,163.08,368,552,north,52.67
399,79.6,71.79,160.72,384,552,north,46.25
400,79.8,64.39,159.5,360,552,north,41.97
401,80,55.54,158.19,412,572,west,38.13
402,80.2,47.33,158.73,340,568,west,37.61
403,80.4,41.33,158.89,256,404,west,37.93
404,80.6,36.9,156.96,236,268,west,36.57
405,80.8,33.2,154.75,300,312,west,35.29
406,81,30.3,150.47,280,332,west,32.28
407,81.2,28.18,144.06,340,364,west,27.64
408,81.4,26.81,135.54,332,432,west,21.44
409,81.6,25.31,127.77,380,424,west,17.6
410,81.8,25.34,119.65,372,368,west,14.17
411,82,25.26,110.59,364,488,west,13.86
412,82.2,25.91,101.47,368,436,west,16.42
413,82.4,27.35,94.24,300,396,west,19.63
414,82.6,28.82,88.9,296,324,west,22.85
415,82.8,31.05,82.82,324,332,west,26.72
416,83,34.98,78.91,332,352,west,28.84
417,83.2,40.54,76.29,396,432,west,30.13
418,83.4,46.78,73.1,420,496,west,32.89
419,83.6,54.52,71.16,416,540,west,35.55
420,83.8,62.11,69.26,448,544,west,39.23
421,84,69.54,66.58,476,612,south,44.62
422,84.2,76.13,63.75,472,604,south,50.35
423,84.4,82.61,59.29,524,612,south,57.64
424,84.6,87.6,54.51,572,664,south,64.38
425,84.8,91.12,49.44,660,728,south,70.56
426,85,93.2,43.29,640,652,south,76.83
427,85.2,94.54,36.07,692,668,south,83.58
428,85.4,93.68,28.4,676,680,south,89.7
429,85.6,92.07,22.11,640,580,south,94.48
430,85.8,89.66,15.46,548,484,s ext,99.45
431,86,87.12,7.54,296,492,s ext,105.8
432,86.2,87.82,5.77,268,116,s ext,107.7
433,86.4,87.78,4.8,184,148,s ext,108.6
434,86.6,90.05,4.26,136,184,s ext,109.93
435,86.8,93.1,4.73,108,204,s ext,110.65
436,87,95.36,5.02,140,176,s ext,111.31
437,87.2,99.08,4.41,168,268,s ext,113.44
438,87.4,101.36,7.4,216,328,s ext,111.81
439,87.6,105.05,10.28,216,360,s ext,111.07
440,87.8,108.67,12.04,204,252,s ext,111.44
441,88,111.52,14.6,220,240,s ext,110.86
442,88.2,115.74,17.75,280,308,s ext,110.63
443,88.4,120.58,20.53,360,328,s ext,111.31
444,88.6,126.04,22.87,312,392,s ext,113.01
445,88.8,132.14,22.9,292,380,s ext,117.09
446,89,138.21,22.55,304,356,s ext,121.59
447,89.2,143.61,20.31,308,412,s ext,127.03
448,89.4,149.71,16.42,256,404,s ext,134.13
449,89.6,152.41,15.94,220,252,e ext,136.44
450,89.8,154.43,16.75,164,248,e ext,137.39
