Track file,I:\Rat Navigation Data\exp nesté 1morris_0003\data\track_00059.trk,,,,,,,
Object,0,,,,,,,
Samples,129,,,,,,,
id,99,,,,,,,
trial,3,,,,,,,
date,50:39.0,yyyy-MM-dd HH:mm:ss,,,,,,
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance to zone [platform [Acquisition Zonedef]],Distance moved
1,0,112.89,202.24,148,216,n ext,103.74,-
2,0.2,108.48,199.29,256,244,n ext,98.72,5.31
3,0.4,106.68,197.05,280,200,n ext,95.85,2.87
4,0.6,104.86,193.94,320,248,n ext,92.27,3.6
5,0.8,104.74,191.2,328,336,n ext,90.02,2.75
6,1,103.91,191.05,284,236,n ext,89.4,0.84
7,1.2,105.5,189.53,280,236,n ext,89.15,2.2
8,1.4,107.08,188.04,292,308,n ext,88.94,2.17
9,1.6,106.99,186.24,352,188,north,87.5,1.79
10,1.8,106.91,184.47,336,160,north,86.09,1.78
11,2,107.61,181.98,344,192,north,84.66,2.58
12,2.2,107.57,181.11,376,144,north,83.99,0.87
13,2.4,107.5,179.37,380,164,north,82.65,1.74
14,2.6,108.23,177.8,376,212,north,82.01,1.74
15,2.8,108.19,176.94,412,132,north,81.37,0.86
16,3,109.73,175.54,404,368,north,81.46,2.09
17,3.2,109.61,172.99,428,280,north,79.62,2.54
18,3.4,108.67,169.51,464,260,north,76.56,3.61
19,3.6,108.5,165.41,456,280,north,73.75,4.1
20,3.8,107.56,161.26,460,340,north,70.43,4.25
21,4,108.23,158.21,504,316,north,69.15,3.12
22,4.2,108.84,153.64,492,380,north,67.12,4.61
23,4.4,110.97,149.35,524,408,north,66.67,4.79
24,4.6,113.11,145.88,500,416,north,66.9,4.08
25,4.8,116.06,144.07,536,348,north,68.78,3.46
26,5,118.24,142.15,528,376,north,70.03,2.9
27,5.2,120.48,141.76,516,308,north,71.97,2.28
28,5.4,124.22,140.9,488,508,north,75.17,3.83
29,5.6,126.38,138.99,504,320,north,76.62,2.88
30,5.8,129.15,134.89,524,396,north,78.16,4.95
31,6,131.89,130.75,476,368,east,79.94,4.97
32,6.2,134.68,127.34,548,400,east,82.03,4.4
33,6.4,136.69,123.76,536,476,east,83.52,4.11
34,6.6,137.13,119.17,516,428,east,83.55,4.62
35,6.8,136.07,113.67,516,448,east,82.31,5.6
36,7,134.4,109.73,564,424,east,80.67,4.28
37,7.2,130.56,104.29,548,504,east,77.21,6.66
38,7.4,126.89,101.24,580,424,east,73.96,4.77
39,7.6,122.58,98.28,560,460,east,70.23,5.23
40,7.8,117.64,96.11,632,480,east,65.82,5.39
41,8,113.46,95.37,616,400,east,61.91,4.25
42,8.2,108.59,93.94,592,448,east,57.6,5.08
43,8.4,105.12,93.2,668,364,south,54.51,3.55
44,8.6,100.96,91.76,656,444,south,51.1,4.4
45,8.8,96.09,90.96,628,468,south,46.93,4.93
46,9,92.6,90.86,644,424,south,43.83,3.49
47,9.2,89.09,91.42,652,368,south,40.45,3.55
48,9.4,84.15,91.91,636,528,west,35.91,4.97
49,9.6,79.89,92.42,584,412,west,32.05,4.3
50,9.8,75.58,93.62,648,392,west,27.79,4.47
51,10,71.97,94.16,596,396,west,24.48,3.65
52,10.2,68.33,94.71,604,400,west,21.26,3.68
53,10.4,64.67,93.8,624,396,west,19.22,3.78
54,10.6,61.71,92.15,564,396,west,18.7,3.39
55,10.8,58.72,91.21,560,292,west,17.83,3.14
56,11,56.45,90.29,552,248,west,17.58,2.45
57,11.2,54.17,89.34,520,304,west,17.69,2.47
58,11.4,51.85,87.58,528,272,west,18.94,2.91
59,11.6,50.31,87.44,508,220,west,18.77,1.55
60,11.8,48.74,86.49,492,200,west,19.54,1.83
61,12,47.17,85.52,504,380,west,20.46,1.85
62,12.2,45.58,84.53,504,280,west,21.48,1.87
63,12.4,44.74,82.78,520,400,west,23.24,1.94
64,12.6,43.92,81.85,512,184,west,24.21,1.24
65,12.8,44.66,80.28,508,236,west,25.75,1.74
66,13,46.19,78.83,532,256,west,27.17,2.11
67,13.2,47.72,77.4,508,208,west,28.59,2.09
68,13.4,50,75.28,516,232,west,30.81,3.11
69,13.6,51.53,74.71,524,216,west,31.54,1.64
70,13.8,53.04,73.33,424,492,west,33.14,2.04
71,14,53.74,71.02,488,360,west,35.53,2.42
72,14.2,52.87,68.42,504,320,west,37.96,2.75
73,14.4,51.16,64.77,448,320,west,41.39,4.03
74,14.6,48.69,62.55,520,304,west,43.46,3.32
75,14.8,45.33,59.17,488,352,west,46.84,4.77
76,15,41.11,56.32,480,360,west,49.89,5.09
77,15.2,35.96,53.05,472,320,west,53.81,6.1
78,15.4,30.67,49.56,484,364,west,58.33,6.34
79,15.6,23.35,44.2,412,408,w ext,65.44,9.07
80,15.8,15.86,39.43,332,392,w ext,72.51,8.88
81,16,12.35,40.2,368,332,w ext,73.23,3.59
82,16.2,9.99,43.55,328,368,w ext,71.29,4.1
83,16.4,7.83,49.19,356,420,w ext,67.48,6.04
84,16.6,6.59,55.21,316,344,w ext,63.17,6.15
85,16.8,4.58,63.24,320,292,w ext,57.95,8.28
86,17,3.37,70.5,308,284,w ext,53.37,7.36
87,17.2,3.04,77.97,312,276,w ext,48.62,7.48
88,17.4,4.48,85.63,340,348,w ext,42.98,7.79
89,17.6,7.56,92.17,320,332,w ext,36.94,7.23
90,17.8,10.51,98.43,372,244,w ext,31.42,6.92
91,18,12.42,102.46,336,220,w ext,28.21,4.46
92,18.2,15.98,106.32,396,340,west,23.77,5.26
93,18.4,20.27,109.01,412,320,west,19.07,5.06
94,18.6,23.62,110.69,432,300,west,15.46,3.75
95,18.8,28.55,113.96,452,308,west,10.32,5.92
96,19,31.77,117.18,448,340,west,7.46,4.55
97,19.2,34.91,121.12,476,348,west,5.94,5.04
98,19.4,37.98,124.92,452,368,west,6.19,4.88
99,19.6,40.96,129.41,492,328,west,8.78,5.39
