Track file,I:\Rat Navigation Data\exp nesté 1morris_0001\data\track_00009.trk,,,,,,
Object,0,,,,,,
Samples,450,,,,,,
id,87,,,,,,
trial,1,,,,,,
date,43:33.0,yyyy-MM-dd HH:mm:ss,,,,,
79,15.6,2.06,107.9,312,300,w ext,37.19
80,15.8,2.31,114.27,296,304,w ext,36.56
81,16,3.38,120.5,284,268,w ext,35.93
82,16.2,4.4,127.68,296,292,w ext,36.46
83,16.4,5.32,131.65,288,280,w ext,36.98
84,16.6,6.21,134.55,272,168,w ext,37.45
85,16.8,6.22,137.63,228,188,w ext,38.98
86,17,8.77,139,212,312,w ext,37.6
87,17.2,15.44,139.22,268,456,w ext,32.27
88,17.4,21.98,137.57,328,356,west,26.26
89,17.6,28.44,133.41,324,380,west,18.77
90,17.8,33.29,125.6,344,404,west,9.82
91,18,36.51,116.73,376,416,west,2.74
92,18.2,38.07,105.74,488,576,west,3.95
93,18.4,39.49,94.01,460,604,west,13.09
94,18.6,41.56,82.39,432,540,west,23.94
95,18.8,45.91,71.26,424,584,west,34.74
96,19,50.21,61.2,416,552,west,44.87
97,19.2,56.86,52.72,476,588,south,54.1
98,19.4,64.31,46.23,464,604,south,61.97
99,19.6,73.27,41.71,504,632,south,68.94
100,19.8,82.18,39.37,640,688,south,74.61
101,20,90.95,38.18,656,720,south,79.89
102,20.2,98.13,36.32,604,636,south,85.36
103,20.4,103.8,34.83,548,576,south,89.79
104,20.6,108.02,33.09,540,616,south,93.69
105,20.8,110.12,29.62,520,684,south,97.73
106,21,106.59,24.63,520,384,south,99.78
107,21.2,100.1,21.05,560,488,s ext,99.29
108,21.4,93.47,18.71,596,452,s ext,98.14
109,21.6,85.13,15.55,544,524,s ext,97.62
110,21.8,76.5,11.58,472,544,s ext,98.6
111,22,67.45,5.77,340,476,s ext,102.2
112,22.2,62.47,3.86,268,360,s ext,103.23
113,22.4,54.31,4.36,152,364,s ext,101.86
114,22.6,52.77,5.66,264,312,s ext,100.47
115,22.8,48.8,7.83,316,412,s ext,98.17
116,23,41.28,8.27,288,388,s ext,97.84
117,23.2,36.32,9.89,264,328,s ext,96.56
118,23.4,30.64,13.2,320,352,s ext,93.99
119,23.6,27.56,16.81,292,388,s ext,90.98
120,23.8,22.72,20.68,296,372,w ext,88.26
121,24,20.53,24.84,312,320,w ext,84.79
122,24.2,17.39,28.65,260,372,w ext,82.08
123,24.4,17.97,34.07,280,340,w ext,76.76
124,24.6,17.91,42.25,164,380,w ext,69.13
125,24.8,20.55,42.2,332,392,w ext,68.24
126,25,21.84,46.65,356,352,w ext,63.62
127,25.2,23.89,50.29,392,388,w ext,59.5
128,25.4,25.82,52.83,332,372,west,56.47
129,25.6,30.97,53.43,324,344,west,54.49
130,25.8,35.75,50.22,392,372,west,56.63
131,26,38.59,43.74,392,472,west,62.65
132,26.2,39.61,35.71,372,500,south,70.55
133,26.4,39.43,24.19,332,544,s ext,82.04
134,26.6,39.34,14.34,288,468,s ext,91.88
135,26.8,40.7,11,236,356,s ext,95.13
136,27,44.51,6.81,104,340,s ext,99.2
137,27.2,47.74,5.34,96,176,s ext,100.65
138,27.4,51.72,3.18,132,220,s ext,102.89
139,27.6,57.48,2.77,160,292,s ext,103.71
140,27.8,61.63,3.52,228,332,s ext,103.45
141,28,68.07,3.06,224,412,s ext,104.98
142,28.2,76.08,3.79,288,448,s ext,105.99
143,28.4,83.16,4.76,284,452,s ext,107.09
144,28.6,91.58,4.51,292,456,s ext,110.27
145,28.8,99.83,4.46,300,448,s ext,113.73
146,29,108.63,5.5,288,460,s ext,117
147,29.2,118.6,5.34,212,468,s ext,122.49
148,29.4,124.16,6.98,256,380,s ext,124.29
149,29.6,131.7,7.52,292,428,s ext,128.41
150,29.8,141.79,9.01,120,412,s ext,133.83
151,30,145.77,10.86,232,304,s ext,135.22
152,30.2,150.43,13.18,240,400,s ext,136.88
153,30.4,159.19,16.95,152,376,e ext,140.84
154,30.6,164.71,20.68,144,288,e ext,142.77
155,30.8,168.99,25.34,176,280,e ext,143.43
156,31,174.25,33.94,144,320,e ext,143.04
157,31.2,178.28,41.58,180,308,e ext,142.62
158,31.4,183.38,50.35,148,328,e ext,143.2
159,31.6,185.44,57.4,216,332,e ext,142.29
160,31.8,188.69,67.7,252,412,e ext,141.87
161,32,193.26,80.51,260,408,e ext,143.01
162,32.2,196.38,92.94,256,436,e ext,143.93
163,32.4,196.99,104.54,264,424,e ext,143.43
164,32.6,198.95,118.53,276,484,e ext,145.28
165,32.8,199.3,132.35,276,528,e ext,146.71
166,33,200.6,150.87,180,456,e ext,151.37
167,33.2,199.64,160.66,216,332,e ext,153.01
168,33.4,197.41,173.04,220,388,e ext,155.01
169,33.6,195.5,181.98,236,360,e ext,156.79
170,33.8,191.82,190.88,184,364,e ext,157.5
171,34,185.32,198.97,160,344,e ext,155.97
172,34.2,178.88,202.61,164,308,n ext,152.54
173,34.4,171.05,208.4,88,252,n ext,149.49
174,34.6,164.53,211.82,80,168,n ext,146.51
175,34.8,156.67,212.53,60,140,n ext,141.03
176,35,-,-,-,-,-,-
177,35.2,139.84,212.07,64,-,n ext,128.63
178,35.4,-,-,-,-,-,-
179,35.6,-,-,-,-,-,-
180,35.8,-,-,-,-,-,-
181,36,-,-,-,-,-,-
182,36.2,-,-,-,-,-,-
183,36.4,-,-,-,-,-,-
184,36.6,70.59,199.77,64,-,n ext,82.18
185,36.8,63.51,198.42,100,164,n ext,79.13
186,37,55.01,197.17,88,188,n ext,76.59
187,37.2,46.72,194.77,100,188,n ext,73.61
188,37.4,39.35,191.64,108,208,n ext,70.72
189,37.6,34.34,187.68,160,228,w ext,67.32
190,37.8,27.07,183.08,148,308,w ext,64.22
191,38,22.8,177.82,212,320,w ext,60.47
192,38.2,17.67,171.83,244,400,w ext,57.01
193,38.4,11.68,161.92,156,392,w ext,51.57
194,38.6,10.25,154.56,208,300,w ext,46.66
195,38.8,5.37,140.94,156,364,w ext,41.5
196,39,4.48,133.91,208,308,w ext,38.69
197,39.2,2.58,123.79,228,396,w ext,37.3
198,39.4,0.4,111.22,164,392,w ext,38.52
199,39.6,1.07,105.8,232,380,w ext,38.52
200,39.8,0.39,92.82,140,372,w ext,42.96
201,40,2.02,89.68,216,324,w ext,42.97
202,40.2,0.08,75.34,136,352,w ext,52.57
203,40.4,1.32,67.91,152,280,w ext,56.66
204,40.6,2.61,61.68,112,256,w ext,60.41
205,40.8,2.92,55.23,108,220,w ext,65.31
206,41,5.33,51.61,100,200,w ext,66.84
207,41.2,5.94,48.58,80,140,w ext,69.02
208,41.4,7.61,46.98,100,116,w ext,69.48
209,41.6,8.22,43.99,80,140,w ext,71.76
210,41.8,8.22,43.99,80,48,w ext,71.76
211,42,8.55,47.3,136,128,w ext,68.72
212,42.2,8.88,50.59,148,196,w ext,65.74
213,42.4,10.94,53.33,324,328,w ext,62.32
214,42.6,9.77,60.31,320,300,w ext,57.18
215,42.8,8.56,67.34,348,332,w ext,52.26
216,43,6.47,75.33,336,356,w ext,47.79
217,43.2,3.42,83.38,284,316,w ext,45.09
218,43.4,1.88,87.52,284,256,w ext,44.21
219,43.6,3.57,85.54,124,232,w ext,43.8
220,43.8,-0.1,100.41,100,224,w ext,40.79
221,44,0.07,103.66,148,160,w ext,39.9
222,44.2,0.31,109.06,124,200,w ext,38.78
223,44.4,1.3,111.15,260,240,w ext,37.63
224,44.6,2.38,116.39,248,324,w ext,36.52
225,44.8,2.55,122.73,236,356,w ext,37.15
226,45,3.53,127.84,188,296,w ext,37.34
227,45.2,3.62,134.11,112,180,w ext,39.56
228,45.4,4.5,135.99,84,132,w ext,39.64
229,45.6,6.22,137.63,96,116,w ext,38.98
230,45.8,8.77,139,92,188,w ext,37.6
231,46,12.14,137.14,104,156,w ext,33.77
232,46.2,14.65,132.65,200,232,w ext,29.19
233,46.4,17.97,127.21,316,260,west,23.63
234,46.6,20.42,119.32,372,376,west,18.97
235,46.8,21.12,109.9,380,496,west,18.05
236,47,19.17,99.55,384,556,west,23.19
237,47.2,16.09,87.77,412,540,west,32.31
238,47.4,11.83,75.2,380,536,w ext,44.14
239,47.6,7.37,63.91,288,524,w ext,55.69
240,47.8,6.16,60.43,256,280,w ext,59.21
241,48,4.82,55.77,96,192,w ext,63.76
242,48.2,4.92,56.88,76,52,w ext,62.8
243,48.4,3.98,56.62,92,40,w ext,63.57
244,48.6,3.14,57.47,144,60,w ext,63.39
245,48.8,3.24,58.58,132,92,w ext,62.43
246,49,3.55,61.91,116,152,w ext,59.63
247,49.2,5.05,68.7,128,228,w ext,53.51
248,49.4,7.23,73.36,136,216,w ext,48.63
249,49.6,9.28,76.83,188,268,w ext,44.73
250,49.8,11.41,82.26,212,272,w ext,39.46
251,50,13.47,87.53,188,272,w ext,34.51
252,50.2,18.09,93.76,224,268,west,27.13
253,50.4,22.44,96.79,280,248,west,21.83
254,50.6,27.46,97.87,300,268,west,17.12
255,50.8,33.15,97.15,320,316,west,13.63
256,51,40.33,96.56,396,412,west,10.4
257,51.2,48.12,96.86,432,524,west,9.15
258,51.4,57.99,97.98,436,596,west,11.78
259,51.6,67.58,99.74,496,588,west,17.74
260,51.8,77.68,100,528,712,west,26.43
261,52,87.61,100.27,552,696,west,35.69
262,52.2,96.74,99.83,560,712,south,44.61
263,52.4,105.81,99.37,576,632,east,53.56
264,52.6,115.57,98.19,612,708,east,63.36
265,52.8,123.94,96.14,584,716,east,71.97
266,53,132.3,92.38,644,684,east,80.94
267,53.2,141.44,88.93,632,708,east,90.62
268,53.4,150.65,84.98,572,756,east,100.52
269,53.6,159.94,79.51,488,684,east,110.93
270,53.8,168.65,74.3,436,604,east,120.79
271,54,177.52,68.33,324,488,e ext,131.06
272,54.2,185.14,64.17,184,396,e ext,139.63
273,54.4,187.43,62.39,136,104,e ext,142.38
274,54.6,187.51,63.5,76,116,e ext,142.09
275,54.8,189.49,67.5,76,128,e ext,142.7
276,55,190.6,70.66,124,128,e ext,142.85
277,55.2,191.96,76.12,148,192,e ext,142.74
278,55.4,193.88,86.2,140,280,e ext,142.53
279,55.6,195.53,93,208,292,e ext,143.07
280,55.8,196.39,99.91,240,312,e ext,143.16
281,56,197.62,109.18,232,352,e ext,143.88
282,56.2,200.39,122.19,120,336,e ext,146.87
283,56.4,201.88,131.73,148,252,e ext,149.2
284,56.6,201.19,138.5,180,280,e ext,149.48
285,56.8,201.56,151.18,152,324,e ext,152.37
286,57,200.61,161.02,140,292,e ext,154.04
287,57.2,198.79,165.89,152,260,e ext,153.82
288,57.4,198.09,176.64,92,244,e ext,157
289,57.6,194.74,182.69,72,164,e ext,156.4
290,57.8,192.59,190.21,112,184,e ext,157.86
291,58,188.52,192.31,156,236,e ext,155.3
292,58.2,185.76,201.33,80,236,e ext,157.62
293,58.4,182.42,202.56,68,140,n ext,155.47
294,58.6,-,-,-,-,-,-
295,58.8,-,-,-,-,-,-
296,59,180.65,202.59,80,-,n ext,154
297,59.2,181.43,201.99,104,88,n ext,154.33
298,59.4,182.77,199.63,112,144,n ext,154.18
299,59.6,183.89,196.09,164,180,e ext,153.24
300,59.8,186.97,193.58,196,216,e ext,154.6
301,60,190.05,191.01,192,188,e ext,156.01
302,60.2,193.67,186.47,196,252,e ext,157.1
303,60.4,198.32,177.85,100,288,e ext,157.68
304,60.6,197.41,173.04,236,248,e ext,155.01
305,60.8,200.07,163.06,160,308,e ext,154.14
306,61,199.74,156.22,252,324,e ext,151.86
307,61.2,200.72,146.37,208,316,e ext,150.51
308,61.4,201,137.31,200,336,e ext,149.09
309,61.6,200.39,127.98,200,304,e ext,147.31
310,61.8,199.86,118.64,236,332,e ext,146.18
311,62,197.62,109.18,232,380,e ext,143.88
312,62.2,196.39,99.91,260,380,e ext,143.16
313,62.4,194.98,88.4,212,408,e ext,143.23
314,62.6,192.31,79.51,208,332,e ext,142.3
315,62.8,190.2,66.17,124,332,e ext,143.78
316,63,188.04,59.94,132,232,e ext,143.8
317,63.2,184.43,54.4,188,320,e ext,142.51
318,63.4,180.96,49.11,212,376,e ext,141.55
319,63.6,177.41,38.76,124,320,e ext,143.24
320,63.8,174.98,33.56,140,240,e ext,143.86
321,64,172.69,30.55,116,200,e ext,143.58
322,64.2,170.48,28.64,88,180,e ext,142.79
323,64.4,168.99,25.34,88,168,e ext,143.43
324,64.6,166.84,23.5,84,164,e ext,142.77
325,64.8,163.33,23.49,112,180,e ext,139.97
326,65,160.56,25.03,168,232,e ext,136.83
327,65.2,156.43,24.33,240,256,e ext,134.01
328,65.4,150.98,24.25,312,368,e ext,129.86
329,65.6,144.25,22.77,320,440,s ext,125.8
330,65.8,136.89,20.35,344,472,s ext,122.23
331,66,131.55,16.81,364,452,s ext,121.19
332,66.2,126.18,11.11,336,436,s ext,122.18
333,66.4,121.38,7.62,284,340,s ext,122.16
334,66.6,119.29,7.1,236,248,s ext,121.41
335,66.8,114.36,5.97,144,220,s ext,119.62
336,67,112.93,5.19,128,128,s ext,119.51
337,67.2,110.79,6.32,144,200,s ext,117.42
338,67.4,110.08,7.31,344,280,s ext,116.2
339,67.6,105.02,7.48,392,376,s ext,113.49
340,67.8,97.66,7.16,376,416,s ext,110.35
341,68,90.08,5.22,340,428,s ext,109.04
342,68.2,82.33,3.59,308,376,s ext,107.94
343,68.4,75.28,3.55,348,448,s ext,106.03
344,68.6,66.49,3.46,288,468,s ext,104.29
345,68.8,62.47,3.86,272,336,s ext,103.23
346,69,57.65,4.82,248,392,s ext,101.68
347,69.2,49.29,4.06,128,336,s ext,101.94
348,69.4,45.98,4.5,132,172,s ext,101.5
349,69.6,44.41,5.76,128,172,s ext,100.26
350,69.8,43.63,6.39,108,92,s ext,99.64
351,70,41.95,6.58,104,100,s ext,99.49
352,70.2,40.49,8.89,96,152,s ext,97.25
353,70.4,38.81,9.08,120,128,s ext,97.16
354,70.6,37.23,10.33,116,148,s ext,96.04
355,70.8,37.87,16.64,140,248,s ext,89.7
356,71,37.48,21.4,240,252,s ext,84.99
357,71.2,37.08,26.1,324,356,s ext,80.35
358,71.4,34.4,33.7,364,472,s ext,73.15
359,71.6,29.92,40.69,396,472,w ext,67.15
360,71.8,23.54,46.24,384,516,w ext,63.45
361,72,16.88,50.04,372,468,w ext,62.4
362,72.2,10.74,51.18,328,364,w ext,64.27
363,72.4,7.22,52.2,228,252,w ext,65.29
364,72.6,5.76,56.04,100,232,w ext,62.99
365,72.8,6.9,58.49,96,132,w ext,60.34
366,73,9.21,64.35,176,232,w ext,54.24
367,73.2,11.37,68.97,308,268,w ext,49.24
368,73.4,12.93,78.42,356,392,w ext,41.03
369,73.6,15.27,88.68,392,476,west,32.38
370,73.8,15.79,100.48,392,528,west,25.77
371,74,14.43,112.25,384,544,w ext,24.45
372,74.2,12.93,123.21,384,480,w ext,27.05
373,74.4,11.31,134.38,320,416,w ext,32.95
374,74.6,10.41,144.55,316,356,w ext,39.53
375,74.8,11.93,152.96,260,344,w ext,44.35
376,75,14.96,160.57,232,300,w ext,48.63
377,75.2,17.17,165.39,188,252,w ext,51.6
378,75.4,19.18,173.01,128,260,w ext,57.41
379,75.6,20.57,176.11,96,176,w ext,59.68
380,75.8,23.7,175.53,88,152,w ext,58.01
381,76,27.64,173.7,128,192,w ext,55.03
382,76.2,31.44,173.8,228,276,w ext,54.17
383,76.4,37.48,173.89,276,400,w ext,53.25
384,76.6,42.55,177.08,240,380,w ext,55.97
385,76.8,48.22,182.72,272,368,n ext,61.61
386,77,52.44,188.21,200,336,n ext,67.41
387,77.2,53.64,194.01,148,244,n ext,73.31
388,77.4,55.79,196.92,80,180,n ext,76.42
389,77.6,-,-,-,-,-,-
390,77.8,54.96,198.09,80,-,n ext,77.5
391,78,54.22,197.43,68,68,n ext,76.76
392,78.2,-,-,-,-,-,-
393,78.4,-,-,-,-,-,-
394,78.6,63.1,189.55,104,-,n ext,70.38
395,78.8,67.13,185.21,148,228,n ext,67.25
396,79,71.91,181,196,280,north,64.74
397,79.2,77.44,176.18,264,332,north,62.55
398,79.4,86,171.67,344,472,north,63.15
399,79.6,93.76,169.42,384,496,north,66.1
400,79.8,103.07,167.04,332,548,north,70.78
401,80,114.01,165.6,364,536,north,78.18
402,80.2,123.37,163.64,408,540,north,84.75
403,80.4,133.67,163.16,436,612,north,93.23
404,80.6,143.38,163.71,400,596,north,101.97
405,80.8,154.24,165.83,372,500,north,112.6
406,81,164.51,168.02,352,436,east,122.8
407,81.2,176.15,171.96,352,456,e ext,135.03
408,81.4,186.51,176.63,296,416,e ext,146.39
409,81.6,195.5,181.98,140,300,e ext,156.79
410,81.8,197.03,180.53,120,164,e ext,157.58
411,82,198.09,176.64,92,164,e ext,157
412,82.2,199.15,172.7,104,172,e ext,156.51
413,82.4,199.54,165.09,164,244,e ext,154.27
414,82.6,199.42,159.46,188,256,e ext,152.45
415,82.8,202.3,150.27,120,268,e ext,152.89
416,83,201.8,142.1,108,196,e ext,150.71
417,83.2,200.8,136.11,72,156,e ext,148.72
418,83.4,200.41,133.73,84,100,e ext,148
419,83.6,199.66,128.99,80,100,e ext,146.69
420,83.8,197.65,127.49,104,144,e ext,144.54
421,84,194.25,122.45,132,228,e ext,140.76
422,84.2,190.39,119.72,240,316,e ext,136.76
423,84.4,186.19,113.88,316,396,e ext,132.43
424,84.6,180.13,105.17,368,460,e ext,126.56
425,84.8,172.72,96.17,364,508,east,120.05
426,85,166.62,88.86,456,532,east,115.25
427,85.2,159.2,79.62,436,620,east,110.19
428,85.4,152.99,71.85,428,536,east,106.8
429,85.6,147.07,63.71,484,600,east,104.69
430,85.8,141.42,55.88,492,616,east,103.57
431,86,136.63,48.03,504,604,east,103.91
432,86.2,131.95,39.3,444,588,south,105.61
433,86.4,128.67,30.01,400,532,south,109.57
434,86.6,126.07,20.2,360,472,s ext,115.04
435,86.8,124.78,13.31,288,368,s ext,119.58
436,87,124.8,11.47,260,148,s ext,121.06
437,87.2,124.81,10.54,192,132,s ext,121.8
438,87.4,125.54,7.56,92,172,s ext,124.63
439,87.6,126.93,6.23,120,100,s ext,126.53
440,87.8,126.24,6.42,100,76,s ext,125.96
441,88,123.46,8.09,120,196,s ext,122.98
442,88.2,119.27,9.91,168,256,s ext,119.08
443,88.4,114.35,10.65,168,280,s ext,115.72
444,88.6,107.94,10.22,196,316,s ext,112.6
445,88.8,104.32,10.28,324,312,s ext,110.71
446,89,98.42,8.16,240,356,s ext,109.79
447,89.2,96.19,7.96,236,244,s ext,108.99
448,89.4,91.61,5.47,108,248,s ext,109.39
449,89.6,89.42,7.97,124,192,s ext,106.25
450,89.8,88.78,11.61,184,228,s ext,102.63
