Track file,I:\Rat Navigation Data\exp nesté 1morris_0003\data\track_00065.trk,,,,,,,
Object,0,,,,,,,
Samples,73,,,,,,,
id,100,,,,,,,
trial,1,,,,,,,
date,02:01.0,yyyy-MM-dd HH:mm:ss,,,,,,
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance to zone [platform [Acquisition Zonedef]],Distance moved
1,0,189.21,117.41,264,160,e ext,135.51,-
2,0.2,190.55,120.82,136,176,e ext,136.97,3.67
3,0.4,187.62,111.87,220,324,e ext,133.85,9.42
4,0.6,187.62,111.87,184,172,e ext,133.85,0
5,0.8,186.94,106.46,200,280,e ext,133.3,5.45
6,1,183.91,102.13,104,272,e ext,130.54,5.28
7,1.2,183.2,103.18,244,164,e ext,129.76,1.26
8,1.4,180.26,99.02,300,240,e ext,127.2,5.09
9,1.6,175.71,94.08,320,308,east,123.31,6.71
10,1.8,172.98,90.28,324,300,east,121.24,4.68
11,2,171.25,88.47,316,288,east,119.87,2.51
12,2.2,169.32,83.83,284,344,east,118.93,5.02
13,2.4,167.66,82.13,328,316,east,117.7,2.38
14,2.6,166.01,80.47,332,212,east,116.53,2.34
15,2.8,162.85,78.16,308,296,east,114.1,3.92
16,3,159.1,77.84,352,324,east,110.61,3.76
17,3.2,154.72,78.5,368,328,east,106.23,4.43
18,3.4,148.86,76.8,396,412,east,101.21,6.1
19,3.6,145.21,74.04,384,364,east,98.76,4.58
20,3.8,142.33,71.25,380,428,east,97.18,4.02
21,4,140.87,68.26,408,348,east,97.11,3.32
22,4.2,140.15,66.78,412,388,east,97.13,1.65
23,4.4,139.44,65.3,480,436,east,97.17,1.64
24,4.6,139.42,63.7,444,252,east,97.91,1.61
25,4.8,140.78,61.79,400,412,east,100.02,2.34
26,5,141.47,61.64,376,480,east,100.7,0.71
27,5.2,144.29,64.32,388,452,east,101.92,3.89
28,5.4,144.4,70.07,428,488,east,99.56,5.75
29,5.6,143.14,75.98,436,384,east,96.13,6.04
30,5.8,140.49,81.89,420,424,east,91.64,6.48
31,6,136.41,87.66,492,464,east,86.07,7.06
32,6.2,130.87,91.67,476,576,east,79.71,6.84
33,6.4,124.59,93.25,464,516,east,73.23,6.48
34,6.6,117.63,94.7,504,520,east,66.12,7.11
35,6.8,112.06,94.67,516,484,east,60.74,5.57
36,7,107.2,93.92,516,440,east,56.28,4.92
37,7.2,103.04,91.12,524,584,south,53.27,5.01
38,7.4,99.59,87.62,564,480,south,51.53,4.91
39,7.6,96.84,82.72,544,516,south,51.54,5.62
40,7.8,95.46,78.48,540,364,south,52.72,4.45
41,8,94.77,75.64,472,308,south,53.83,2.93
42,8.2,94.07,72.76,552,304,south,55.08,2.96
43,8.4,94.08,68.45,536,624,south,57.96,4.32
44,8.6,94.77,65.57,496,424,south,60.46,2.96
45,8.8,96.17,63.43,532,324,south,62.96,2.55
46,9,96.87,61.24,524,272,south,65.01,2.3
47,9.2,97.57,59.78,500,320,south,66.54,1.62
48,9.4,96.86,56.75,536,300,south,68.29,3.11
49,9.6,96.13,52.91,472,368,south,70.76,3.91
50,9.8,93.98,49.68,504,352,south,72.01,3.88
51,10,91.1,47.86,516,532,south,71.86,3.4
52,10.2,87.51,48.26,500,352,south,69.53,3.62
53,10.4,83.89,49.36,508,384,south,66.67,3.78
54,10.6,79.59,53.44,508,448,south,60.96,5.93
55,10.8,76.74,57.68,500,384,south,55.87,5.1
56,11,72.44,63.19,492,440,south,48.97,6.99
57,11.2,68.83,68.01,496,396,south,43.03,6.02
58,11.4,65.2,72.85,484,436,west,37.08,6.05
59,11.6,60.79,77.64,480,396,west,30.93,6.51
60,11.8,57.12,83.4,476,420,west,24.25,6.83
61,12,54.18,90.12,476,448,west,16.94,7.34
62,12.2,51.95,97,476,448,west,9.71,7.23
63,12.4,49.68,103.21,464,396,west,3.16,6.61
64,12.6,48.91,107.92,444,396,platform,0,4.77
65,12.8,49.65,110.24,440,220,platform,0,2.44
66,13,49.65,111.02,400,96,platform,0,0.78
67,13.2,49.65,111.02,396,156,platform,0,0
68,13.4,48.88,111.84,428,200,platform,0,1.12
69,13.6,48.88,111.84,404,232,platform,0,0
70,13.8,47.36,111.91,416,236,platform,0,1.52
71,14,45.82,112.79,404,164,platform,0,1.77
72,14.2,46.59,112.74,408,108,platform,0,0.77
73,14.4,45.82,112.79,428,196,platform,0,0.77
