Track file,I:\Rat Navigation Data\exp nesté 1morris_0001\data\track_00001.trk,,,,,,
Object,0,,,,,,
Samples,450,,,,,,
id,88,,,,,,
trial,1,,,,,,
date,20:05.0,yyyy-MM-dd HH:mm:ss,,,,,
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance to zone [platform [Acquisition Zonedef]]
1,0,85.46,4.32,144,388,s ext,108.25
2,0.2,87.01,4.65,140,124,s ext,108.47
3,0.4,90.15,7.14,240,284,s ext,107.29
4,0.6,92.43,7.5,192,288,s ext,107.85
5,0.8,94.66,6.85,204,300,s ext,109.36
6,1,96.93,8.03,268,288,s ext,109.25
7,1.2,97.74,10.91,344,308,s ext,107.02
8,1.4,99.21,11.02,320,280,s ext,107.6
9,1.6,101.44,12.99,328,424,s ext,106.94
10,1.8,105.81,14.87,180,428,s ext,107.53
11,2,103.63,13.04,304,292,s ext,107.97
12,2.2,105.08,13.97,412,348,s ext,107.92
13,2.4,104.39,16.69,520,484,s ext,105.23
14,2.6,102.98,20.25,504,624,s ext,101.46
15,2.8,100.88,25.46,592,616,south,95.94
16,3,98.08,32.15,648,760,south,88.8
17,3.2,93.87,40.11,688,784,south,79.84
18,3.4,91.1,47.86,656,760,south,71.86
19,3.6,88.34,56.12,624,744,south,63.47
20,3.8,84.85,65.56,624,768,south,53.83
21,4,82.04,74.09,592,696,south,45.49
22,4.2,79.92,82.54,612,764,south,37.99
23,4.4,77.03,91.57,628,760,west,30.12
24,4.6,72.65,99.87,572,776,west,21.97
25,4.8,67.48,107.64,560,676,west,14.35
26,5,61.54,113.56,548,604,west,7.78
27,5.2,54.01,119.97,488,628,west,2.8
28,5.4,45.64,124.71,440,568,west,3.55
29,5.6,37.14,128.37,420,492,west,9.58
30,5.8,28.48,130.76,420,552,west,16.85
31,6,19.61,131.61,436,648,west,24.48
32,6.2,10.46,132.58,392,612,w ext,32.77
33,6.4,7.05,132.31,312,312,w ext,35.68
34,6.6,6.19,132.49,300,204,w ext,36.54
35,6.8,8.74,129.92,268,296,w ext,33.16
36,7,10.42,126.59,108,200,w ext,30.4
37,7.2,7.08,138.43,284,312,w ext,38.7
38,7.4,7.91,143.29,320,308,w ext,40.72
39,7.6,8.7,148.09,284,356,w ext,43.14
40,7.8,10.29,152.55,284,312,w ext,45.15
41,8,11.8,157.93,212,328,w ext,48.27
42,8.2,13.29,162.23,264,300,w ext,50.92
43,8.4,16.36,165.74,292,420,w ext,52.31
44,8.6,20.08,170.71,268,384,w ext,54.94
45,8.8,22.17,175.33,220,288,w ext,58.37
46,9,25.73,180.07,208,300,w ext,61.69
47,9.2,30.03,184.35,180,308,w ext,64.78
48,9.4,34.34,187.68,200,292,w ext,67.32
49,9.6,37.99,189.57,192,192,w ext,68.79
50,9.8,43.84,192.36,160,296,n ext,71.2
51,10,48.28,194.15,120,224,n ext,73.04
52,10.2,51.3,194.83,168,208,n ext,73.89
53,10.4,57.41,195.52,148,260,n ext,75.23
54,10.6,62.04,196.05,168,252,n ext,76.52
55,10.8,69.85,198.05,120,232,n ext,80.32
56,11,74.61,199.22,100,180,n ext,82.83
57,11.2,-,-,-,-,-,-
58,11.4,-,-,-,-,-,-
59,11.6,-,-,-,-,-,-
60,11.8,-,-,-,-,-,-
61,12,-,-,-,-,-,-
62,12.2,114.7,203.68,200,-,n ext,105.98
63,12.4,119.73,202.29,180,268,n ext,107.99
64,12.6,128.23,201.38,228,352,n ext,112.88
65,12.8,136.1,202.58,228,328,n ext,119.23
66,13,145.02,204.63,236,336,n ext,127.09
67,13.2,155.38,209.83,148,312,n ext,138.26
68,13.4,164.53,211.82,68,216,n ext,146.51
69,13.6,167.89,210.68,72,108,n ext,148.39
70,13.8,-,-,-,-,-,-
71,14,172.22,204.99,184,-,n ext,148.41
72,14.2,174.75,199.28,192,256,n ext,147.25
73,14.4,178.01,192.92,236,332,n ext,146.57
74,14.6,180.28,185.95,288,348,e ext,145.02
75,14.8,182.53,178.89,312,392,e ext,143.75
76,15,185.52,171,352,432,e ext,143.22
77,15.2,191.51,165.12,292,444,e ext,146.7
78,15.4,196,160.4,264,332,e ext,149.46
79,15.6,198.78,155.88,196,308,e ext,150.85
80,15.8,199.65,150.57,200,260,e ext,150.37
81,16,199.72,140.42,160,280,e ext,148.35
82,16.2,197.47,137.6,324,316,e ext,145.66
83,16.4,195.66,126.02,360,452,e ext,142.42
84,16.6,193.44,116.78,364,380,e ext,139.72
