Track file,I:\Rat Navigation Data\exp nesté 1morris_0001\data\track_00046.trk,,,,,,
Object,0,,,,,,
Samples,450,,,,,,
id,121,,,,,,
trial,2,,,,,,
date,31:36.0,yyyy-MM-dd HH:mm:ss,,,,,
118,23.4,183.48,131.22,288,208,e ext,130.88
119,23.6,180.3,126.53,320,328,e ext,127.17
120,23.8,178.77,121.25,336,280,east,125.23
121,24,178.01,115.15,320,288,east,124.26
122,24.2,179.06,110.21,316,220,e ext,125.31
123,24.4,180.36,107.23,324,224,e ext,126.7
124,24.6,182.49,104.21,332,216,e ext,128.98
125,24.8,185.58,102.15,316,224,e ext,132.21
126,25,188.95,102.17,328,180,e ext,135.56
127,25.2,192.22,101.08,264,208,e ext,138.91
128,25.4,193.94,101.07,240,120,e ext,140.62
129,25.6,193.08,101.07,212,100,e ext,139.76
130,25.8,193.94,101.07,160,92,e ext,140.62
131,26,194.08,102.21,192,88,e ext,140.68
132,26.2,195.09,103.36,216,136,e ext,141.61
133,26.4,195.24,104.5,168,72,e ext,141.69
134,26.6,196.12,104.52,184,104,e ext,142.56
135,26.8,195.09,103.36,164,100,e ext,141.61
136,27,194.08,102.21,184,100,e ext,140.68
137,27.2,193.94,101.07,212,92,e ext,140.62
138,27.4,192.8,98.82,244,184,e ext,139.69
139,27.6,192.25,94.32,280,164,e ext,139.66
140,27.8,190.19,91.08,296,240,e ext,138.07
141,28,188.05,86.83,256,232,e ext,136.68
142,28.2,185.16,82.8,236,204,e ext,134.61
143,28.4,183.15,78.79,212,192,e ext,133.54
144,28.6,181.28,75.92,248,140,e ext,132.45
145,28.8,180.32,73.99,268,132,e ext,132.05
146,29,179.29,71.05,252,160,e ext,131.91
147,29.2,178.36,69.17,260,112,e ext,131.6
148,29.4,176.68,67.51,228,200,e ext,130.54
149,29.6,175.22,68.89,232,172,e ext,128.71
150,29.8,173.69,69.26,260,148,e ext,127.15
151,30,173.07,71.41,264,124,e ext,125.87
152,30.2,170.92,73.85,284,196,east,123.08
153,30.4,169.6,77.03,312,188,east,120.9
154,30.6,169.04,80.02,296,216,east,119.57
155,30.8,168.56,83.93,316,188,east,118.16
156,31,168.08,87.79,320,212,east,116.89
157,31.2,169.32,93.42,384,272,east,117.1
158,31.4,171.6,101.04,428,356,east,118.38
159,31.6,175.06,110.92,424,508,east,121.3
160,31.8,179.03,123.3,412,580,east,125.63
161,32,183.21,135.27,388,560,e ext,131.21
162,32.2,190.3,147.64,340,560,e ext,140.6
163,32.4,197.29,157.57,188,424,e ext,149.87
164,32.6,198.46,159.1,140,88,e ext,151.43
165,32.8,198.46,159.1,100,64,e ext,151.43
166,33,198.25,157.92,96,76,e ext,150.89
167,33.2,199.42,159.46,64,56,e ext,152.45
168,33.4,198.67,160.29,116,100,e ext,151.98
169,33.6,197.6,164.31,152,236,e ext,152.18
170,33.8,196.31,167.09,176,184,e ext,151.88
171,34,196.43,172.6,188,212,e ext,153.94
172,34.2,195.05,179.59,216,324,e ext,155.39
173,34.4,192.67,185.96,212,284,e ext,155.98
174,34.6,188.07,189.96,220,336,e ext,153.77
175,34.8,181.71,193.87,196,392,e ext,150.22
176,35,174.55,198.16,212,400,n ext,146.47
177,35.2,168.32,202.82,192,372,n ext,143.98
178,35.4,161.87,206.31,188,372,n ext,140.96
179,35.6,159.85,210.23,100,248,n ext,141.9
180,35.8,159.41,213.02,72,100,n ext,143.39
181,36,155.71,212.01,72,96,n ext,139.96
182,36.2,-,-,-,-,-,-
183,36.4,143.96,203.16,104,-,n ext,125.32
184,36.6,136.67,199.94,188,268,n ext,117.79
185,36.8,128.64,196.8,260,400,n ext,109.86
186,37,119.35,197.45,228,456,n ext,104.03
187,37.2,112.71,199.35,188,376,n ext,101.33
188,37.4,-,-,-,-,-,-
189,37.6,-,-,-,-,-,-
190,37.8,-,-,-,-,-,-
191,38,-,-,-,-,-,-
192,38.2,-,-,-,-,-,-
193,38.4,97.6,200.25,132,-,n ext,93.41
194,38.6,91.71,196.93,216,292,n ext,87.57
195,38.8,85.15,194.01,232,336,n ext,81.95
196,39,76.35,191.77,184,376,n ext,76.38
197,39.2,68.57,188.43,220,388,n ext,70.74
198,39.4,60.88,187.47,228,408,n ext,67.87
199,39.6,53.31,186.17,248,428,n ext,65.48
200,39.8,46.57,185.07,144,360,n ext,63.9
201,40,42.05,185.12,160,240,n ext,64.03
202,40.2,37.45,186.23,116,220,w ext,65.52
203,40.4,33.69,186.19,72,180,w ext,65.94
204,40.6,30.87,183.03,60,124,w ext,63.31
205,40.8,30.38,178.75,136,164,w ext,59.23
206,41,28.37,174.27,212,228,w ext,55.38
207,41.2,27.16,168.49,228,320,w ext,50.22
208,41.4,26.86,158.72,236,392,w ext,41.22
209,41.6,26.4,150.83,296,396,west,34.37
210,41.8,25.9,141.12,304,464,west,26.38
211,42,24.47,131.54,364,516,west,20.42
212,42.2,21.26,122,368,556,west,18.69
213,42.4,17.01,113.98,352,520,west,21.85
214,42.6,13.35,104.43,356,492,w ext,26.76
215,42.8,9.49,95.35,320,412,w ext,33.69
216,43,7.19,85.9,300,356,w ext,40.55
217,43.2,4.8,77.17,232,332,w ext,47.78
218,43.4,4.3,70.68,232,264,w ext,52.59
219,43.6,5.61,64.56,232,304,w ext,56.28
220,43.8,8.02,60.91,264,272,w ext,57.73
221,44,12.25,57.86,260,284,w ext,57.8
222,44.2,15.71,56.78,284,240,w ext,56.94
223,44.4,20.03,56.01,240,260,w ext,55.65
224,44.6,24.3,55.29,248,232,west,54.66
225,44.8,27.72,55.32,240,224,west,53.53
226,45,31.04,54.39,260,236,west,53.54
227,45.2,34.39,54.43,256,220,west,52.76
228,45.4,37.65,53.54,292,236,west,53.05
229,45.6,40.94,53.59,268,216,west,52.62
230,45.8,44.14,52.72,264,196,west,53.31
231,46,46.55,52.52,272,168,west,53.47
232,46.2,48.89,51.43,264,224,south,54.57
233,46.4,52.08,51.45,284,204,south,54.73
234,46.6,55.28,52.31,304,236,south,54.25
235,46.8,58.44,53.11,304,232,south,54.01
236,47,61.6,54.7,324,236,south,53.09
237,47.2,64.75,57.03,296,268,south,51.68
238,47.4,68.59,58.6,364,252,south,51.5
239,47.6,71.62,59.94,420,272,south,51.49
240,47.8,75.35,61.33,436,320,south,52.01
241,48,80.49,62.82,396,400,south,53.53
242,48.2,85.55,64.14,468,440,south,55.38
243,48.4,92.67,66.18,520,516,south,58.54
244,48.6,99.66,67.93,564,564,south,62.47
245,48.8,105.88,69.41,572,584,south,66.47
246,49,112.06,71.42,556,576,south,70.46
247,49.2,116.84,75.53,488,588,south,72.42
248,49.4,119.6,80.44,504,432,east,72.69
249,49.6,121.69,83.95,532,364,east,73.25
250,49.8,123.13,88.95,488,428,east,72.96
251,50,125.29,93.24,480,400,east,73.91
252,50.2,128.23,98.34,492,500,east,75.77
253,50.4,132.66,102.87,504,532,east,79.46
254,50.6,137.99,108.42,484,548,east,84.31
255,50.8,144.97,113.67,484,592,east,91.21
256,51,153.12,120.38,420,600,east,99.58
257,51.2,161.71,127.87,460,592,east,108.86
258,51.4,171.67,136.48,388,624,east,120.06
259,51.6,181.41,145.99,340,560,e ext,131.57
260,51.8,190.49,154.09,240,460,e ext,142.38
261,52,198.67,160.29,188,324,e ext,151.98
262,52.2,200.39,159.82,124,120,e ext,153.48
263,52.4,199.96,157.41,100,128,e ext,152.39
264,52.6,199.32,153.83,128,124,e ext,150.84
265,52.8,198.7,150.27,168,184,e ext,149.38
266,53,197.89,145.55,212,252,e ext,147.57
267,53.2,197.47,137.6,204,280,e ext,145.66
268,53.4,196.18,129.47,228,312,e ext,143.28
269,53.6,194.09,121.31,220,288,e ext,140.53
270,53.8,192.09,113.32,248,324,e ext,138.33
271,54,190.93,104.4,288,352,e ext,137.39
272,54.2,190.57,94.41,332,388,e ext,137.97
273,54.4,191,83.12,268,416,e ext,140.28
274,54.6,190.92,74.03,220,336,e ext,142.25
275,54.8,189.69,69.73,208,228,e ext,142.23
276,55,187.51,63.5,176,280,e ext,142.09
277,55.2,184.81,59.83,184,232,e ext,140.82
278,55.4,182.89,54.95,240,240,e ext,140.88
279,55.6,180.33,51.53,280,280,e ext,139.94
280,55.8,177.04,47.48,236,276,e ext,138.75
281,56,174.63,44.29,220,240,e ext,138.11
282,56.2,171.55,41.51,216,244,e ext,136.8
283,56.4,169.24,37.49,220,204,e ext,136.91
284,56.6,167,34.54,228,208,e ext,136.63
285,56.8,165.52,31.29,236,224,e ext,137.19
286,57,164.76,26.7,204,200,e ext,139.2
287,57.2,163.34,24.49,208,156,e ext,139.37
288,57.4,161.94,22.29,228,172,e ext,139.6
289,57.6,160.55,20.11,224,140,e ext,139.87
290,57.8,159.18,18.93,180,132,e ext,139.56
291,58,157.82,17.75,196,120,e ext,139.28
292,58.2,157.14,18.14,196,120,e ext,138.51
293,58.4,155.78,17.93,204,160,e ext,137.62
294,58.6,154.42,17.72,204,144,e ext,136.74
295,58.8,153.07,17.5,188,168,e ext,135.88
296,59,151.72,17.26,200,124,e ext,135.03
297,59.2,150.38,17.02,224,152,s ext,134.2
298,59.4,149.71,16.42,184,120,s ext,134.13
299,59.6,149.04,16.77,192,96,s ext,133.39
300,59.8,149.05,15.82,180,76,s ext,134.06
301,60,148.37,16.17,160,76,s ext,133.33
302,60.2,148.37,16.17,172,68,s ext,133.33
303,60.4,148.37,16.17,192,44,s ext,133.33
304,60.6,148.37,16.17,168,80,s ext,133.33
305,60.8,149.05,15.82,168,80,s ext,134.06
306,61,150.4,15.11,192,96,s ext,135.53
307,61.2,151.06,16.67,220,124,e ext,134.94
308,61.4,152.4,16.9,156,176,e ext,135.78
309,61.6,153.74,18.09,192,148,e ext,135.98
310,61.8,153.73,19.05,196,92,e ext,135.34
311,62,155.09,19.28,196,104,e ext,136.21
312,62.2,157.13,20.09,200,140,e ext,137.24
313,62.4,157.81,21.66,184,104,e ext,136.76
314,62.6,159.18,22.85,188,116,e ext,137.08
315,62.8,160.56,24.05,180,104,e ext,137.43
316,63,161.26,25.63,200,100,e ext,137.02
317,63.2,161.96,27.22,224,104,e ext,136.63
318,63.4,163.37,28.44,180,124,e ext,137.06
319,63.6,164.1,31.03,188,112,e ext,136.17
320,63.8,164.83,32.64,200,108,e ext,135.87
321,64,165.57,34.26,204,100,e ext,135.59
322,64.2,166.32,35.88,212,120,e ext,135.32
323,64.4,167.07,37.52,184,116,e ext,135.06
324,64.6,168.55,38.83,188,92,e ext,135.61
325,64.8,168.57,39.82,220,88,e ext,135.11
326,65,169.35,41.49,212,120,e ext,134.91
327,65.2,170.1,42.16,200,68,e ext,135.22
328,65.4,170.14,43.16,220,100,e ext,134.75
329,65.6,170.93,44.85,200,92,e ext,134.6
330,65.8,171.7,45.55,188,60,e ext,134.94
331,66,172.51,47.26,188,104,e ext,134.84
332,66.2,173.29,47.97,236,88,e ext,135.2
333,66.4,174.12,49.7,212,112,e ext,135.14
334,66.6,175.7,51.17,220,120,e ext,135.91
335,66.8,176.56,52.95,204,104,e ext,135.92
336,67,178.18,54.47,216,140,e ext,136.76
337,67.2,180.52,54.71,188,140,e ext,138.8
338,67.4,181.35,55.5,228,120,e ext,139.25
339,67.6,183.73,55.76,176,124,e ext,141.34
340,67.8,183.88,57.92,160,144,e ext,140.65
341,68,184.03,60.08,160,136,e ext,140
342,68.2,183.33,61.39,156,164,e ext,138.88
343,68.4,184.27,63.31,168,108,e ext,139.1
344,68.6,184.53,66.55,200,168,e ext,138.28
345,68.8,183.91,68.89,196,108,e ext,136.96
346,69,184.18,72.1,208,140,e ext,136.28
347,69.2,182.86,75.62,200,160,e ext,134.06
348,69.4,182.16,76.82,216,112,e ext,133.07
349,69.6,179.88,78.28,236,140,e ext,130.5
350,69.8,178.31,78.55,240,116,e ext,128.91
351,70,176.05,79.94,244,172,e ext,126.38
352,70.2,173.64,79.31,284,160,e ext,124.2
353,70.4,171.26,78.7,256,172,east,122.05
354,70.6,169.6,77.03,284,148,east,120.9
355,70.8,168.02,76.34,292,144,east,119.59
356,71,166.4,74.73,296,148,east,118.51
357,71.2,165.55,73,296,136,east,118.23
358,71.4,164.65,70.36,292,172,east,118.25
359,71.6,164.5,67.56,280,132,east,119.09
360,71.8,165.15,65.51,288,136,east,120.44
361,72,165.83,64.37,276,108,east,121.51
362,72.2,166.48,62.28,268,120,east,122.91
363,72.4,167.85,59.93,224,124,e ext,125.11
364,72.6,168.54,58.74,240,96,e ext,126.22
365,72.8,169.23,57.53,256,88,e ext,127.35
366,73,170.66,56.06,240,112,e ext,129.26
367,73.2,171.35,54.82,232,120,e ext,130.41
368,73.4,172.04,53.56,236,100,e ext,131.58
369,73.6,172.73,52.29,244,104,e ext,132.75
370,73.8,173.38,49.99,212,120,e ext,134.35
371,74,174.07,48.69,220,96,e ext,135.56
372,74.2,174.76,47.36,220,112,e ext,136.78
373,74.4,175.46,46.03,176,84,e ext,138.02
374,74.6,176.1,43.64,180,108,e ext,139.72
375,74.8,176.75,41.21,172,80,e ext,141.46
376,75,176.02,41.56,156,80,e ext,140.65
377,75.2,176.02,41.56,148,88,e ext,140.65
378,75.4,176.02,41.56,152,76,e ext,140.65
379,75.6,176.71,40.17,156,68,e ext,141.94
380,75.8,175.97,40.51,124,64,e ext,141.13
381,76,175.24,40.86,116,64,e ext,140.32
382,76.2,175.24,40.86,128,44,e ext,140.32
383,76.4,174.59,43.26,124,140,e ext,138.57
384,76.6,175.37,43.96,168,124,e ext,138.91
385,76.8,176.25,46.75,212,196,e ext,138.38
386,77,177.89,49.26,216,132,e ext,138.72
387,77.2,177.31,52.67,216,168,e ext,136.72
388,77.4,176.73,56.04,216,152,e ext,134.8
389,77.6,176.85,58.09,212,100,e ext,134.09
390,77.8,175.52,61.63,220,160,e ext,131.52
391,78,175.65,63.65,244,80,e ext,130.89
392,78.2,175.02,65.88,244,128,e ext,129.52
393,78.4,174.39,68.08,236,112,e ext,128.19
394,78.6,173.69,69.26,240,100,e ext,127.15
395,78.8,173,70.43,224,80,e ext,126.11
396,79,172.31,71.58,252,84,e ext,125.09
397,79.2,171.68,73.7,244,104,e ext,123.85
398,79.4,170.99,74.82,248,116,east,122.86
399,79.6,170.29,75.93,268,92,east,121.88
400,79.8,169.6,77.03,260,72,east,120.9
401,80,168.97,79.07,276,104,east,119.75
402,80.2,168.28,80.13,284,72,east,118.81
403,80.4,168.35,81.08,276,48,east,118.63
404,80.6,167.66,82.13,284,88,east,117.7
405,80.8,166.9,82.23,280,108,east,116.94
406,81,165.39,82.43,268,124,east,115.43
407,81.2,164.69,83.45,288,108,east,114.51
408,81.4,162.38,82.81,284,172,east,112.42
409,81.6,160.15,83.09,296,164,east,110.19
410,81.8,157.92,83.35,316,204,east,107.97
411,82,154.94,82.82,320,212,east,105.22
412,82.2,152.67,81.37,320,208,east,103.43
413,82.4,150.46,80.79,344,216,east,101.49
414,82.6,148.27,80.22,328,184,east,99.57
415,82.8,146.07,78.85,328,184,east,97.91
416,83,143.9,77.5,348,204,east,96.3
417,83.2,142.44,76.08,352,196,east,95.44
418,83.4,140.28,73.98,336,224,east,94.23
419,83.6,138.86,72.59,344,224,east,93.47
420,83.8,138.14,71.12,348,188,east,93.42
421,84,137.42,69.64,352,164,east,93.41
422,84.2,137.4,68.06,360,168,east,94.09
423,84.4,137.38,66.48,380,172,east,94.8
424,84.6,138.06,65.56,364,112,east,95.83
425,84.8,138.05,63.96,360,132,east,96.57
426,85,138.73,63.03,364,116,east,97.62
427,85.2,138.71,61.42,364,96,east,98.4
428,85.4,139.4,61.27,352,84,east,99.07
429,85.6,139.39,60.46,364,84,east,99.47
430,85.8,140.08,60.31,364,72,east,100.14
431,86,140.07,59.5,376,76,east,100.54
432,86.2,140.76,59.34,340,76,east,101.21
433,86.4,140.75,58.52,344,84,east,101.63
434,86.6,141.44,58.36,340,108,east,102.3
435,86.8,141.44,58.36,356,80,east,102.3
436,87,142.12,57.37,332,88,east,103.39
437,87.2,142.12,57.37,332,72,east,103.39
438,87.4,142.79,55.53,292,104,east,104.92
439,87.6,142.79,55.53,312,124,east,104.92
440,87.8,142.78,54.7,340,92,east,105.35
441,88,142.78,53.86,352,116,east,105.79
442,88.2,142.09,53.21,344,152,east,105.56
443,88.4,140.71,51.91,308,148,east,105.12
444,88.6,140.03,50.43,328,108,east,105.36
445,88.8,138.66,49.97,316,180,east,104.48
446,89,137.3,51.15,340,160,east,102.69
447,89.2,135.26,51.65,364,176,east,100.72
448,89.4,133.9,52.78,340,192,east,98.96
449,89.6,131.86,54.82,352,180,south,96.13
450,89.8,129.82,56.79,400,232,south,93.34
